,nh0184,sum
snail,43,43
tajín,42,42
bocanegra,26,26
hawkins,18,18
ircio,17,17
zozocolco,15,15
opdam,15,15
arbués,12,12
zobeir,12,12
villasinda,12,12
ulmen,11,11
lovaina,11,11
lutero,10,10
aguirrevengoa,9,9
olimpia,9,9
gutherzig,8,8
alaminos,7,7
torquemada,7,7
everardo,7,7
lope,7,7
socini,6,6
mudarra,6,6
faucher,6,6
tecolutla,6,6
sajonia,5,5
master,5,5
enríquez,5,5
tajin,5,5
amberes,5,5
tixera,5,5
yusuf,5,5
cuautinchan,5,5
tomín,5,5
toncap,5,5
palomeque,5,5
hangman,5,5
koran,4,4
calvino,4,4
zegrí,4,4
tetyólotl,4,4
grandier,4,4
judith,4,4
coroza,4,4
macildui,4,4
corozas,4,4
tomines,4,4
angeles,4,4
melanchton,4,4
fremuerunt,3,3
my,3,3
chichimecas,3,3
navio,3,3
oxenham,3,3
papantla,3,3
constantinopla,3,3
támesis,3,3
acteón,3,3
thousand,3,3
soul,3,3
amr,3,3
servet,3,3
sdeath,3,3
damne,3,3
quivira,3,3
armengol,3,3
phillipson,3,3
gottlieb,3,3
dodoens,2,2
fatmé,2,2
extremadura,2,2
cíbolo,2,2
curwin,2,2
expulsos,2,2
dioscórides,2,2
estrapada,2,2
fiends,2,2
forbantes,2,2
dígolo,2,2
ebn,2,2
erasmo,2,2
darién,2,2
entrevio,2,2
fuchs,2,2
abasidas,2,2
habacuc,2,2
hueytlalpa,2,2
viii,2,2
torralba,2,2
tihui,2,2
tenoxtitlan,2,2
sandí,2,2
sandi,2,2
quod,2,2
question,2,2
quare,2,2
píndaro,2,2
pánuco,2,2
plaideurs,2,2
parris,2,2
panuco,2,2
némesis,2,2
nautlan,2,2
mixtecas,2,2
mixteca,2,2
minion,2,2
milon,2,2
loudun,2,2
abdalah,2,2
huichilobos,2,2
congrua,2,2
ixtaccíhuatl,2,2
ñuño,2,2
bruchi,2,2
amati,2,2
buriel,2,2
bryan,2,2
alaveces,2,2
cavendish,2,2
aláh,2,2
boma,2,2
ayub,2,2
aquines,2,2
berbería,2,2
bruchus,2,2
ameses,2,2
alsófila,2,2
ataujía,2,2
plusprés,1,1
premáticas,1,1
precomunal,1,1
popotlan,1,1
ponian,1,1
paulo,1,1
ponce,1,1
pelagio,1,1
pendentia,1,1
podia,1,1
piarum,1,1
pichel,1,1
petrarca,1,1
arquímedes,1,1
pipiltotontin,1,1
peñol,1,1
arrasante,1,1
prenaraba,1,1
phillopson,1,1
pinabetes,1,1
permítasenos,1,1
présaga,1,1
prevenios,1,1
aquernar,1,1
romanorum,1,1
rhedi,1,1
restitutio,1,1
resmas,1,1
reposarme,1,1
religionem,1,1
relapsos,1,1
redificio,1,1
ratisbona,1,1
rahim,1,1
rahamani,1,1
racine,1,1
quinient,1,1
proción,1,1
arabia,1,1
querria,1,1
aranzadas,1,1
pórter,1,1
arectius,1,1
pártibus,1,1
