,nh0128,sum
koyoc,48,48
principe,16,16
kukul,13,13
itzmal,12,12
xibilbá,10,10
zamná,8,8
nacon,8,8
noh,8,8
kukulcán,8,8
chichén,5,5
balché,4,4
ceibo,4,4
katunes,4,4
ixcay,4,4
itzá,4,4
chilam,3,3
pedruzco,3,3
dígolo,3,3
cixmal,3,3
batabes,3,3
xkantumbub,2,2
nínive,2,2
ixchebeliax,2,2
jabín,2,2
deas,2,2
tenochtitlán,2,2
cuzamil,2,2
buho,2,2
xpuhuc,2,2
itzalana,2,2
conseja,2,2
terrífica,2,2
argüyó,2,2
canalizos,2,2
xnuc,2,2
kúes,2,2
catzim,2,2
lacandones,2,2
postarme,1,1
recatarte,1,1
nobl,1,1
púsolo,1,1
pts,1,1
psit,1,1
pónme,1,1
punab,1,1
pretención,1,1
nacón,1,1
nulificado,1,1
protejerán,1,1
proejas,1,1
pixán,1,1
numa,1,1
pompilio,1,1
podráse,1,1
pisca,1,1
pestañar,1,1
persuación,1,1
pedruzcos,1,1
pedia,1,1
respondila,1,1
pedem,1,1
parlanchína,1,1
ocúrreseíe,1,1
pacat,1,1
ornado,1,1
opreso,1,1
reclamador,1,1
acecharnos,1,1
ridiculo,1,1
xkandtrix,1,1
vastago,1,1
vigorozo,1,1
virtiendo,1,1
votam,1,1
xhail,1,1
xhalaltun,1,1
xhonxanil,1,1
xicin,1,1
xis,1,1
xkanzinkin,1,1
vacio,1,1
xlu,1,1
xmen,1,1
xocbitun,1,1
xtabentun,1,1
xtu,1,1
yaax,1,1
yaxché,1,1
yucalpeten,1,1
yuyum,1,1
valia,1,1
uxmál,1,1
riesgoso,1,1
síguese,1,1
rubens,1,1
sacpacal,1,1
semioscura,1,1
sisib,1,1
soñolenta,1,1
subterrestre,1,1
sugyugaba,1,1
mucuy,1,1
sui,1,1
telaba,1,1
urbino,1,1
teladora,1,1
teogonia,1,1
tequiere,1,1
teseo,1,1
transtornado,1,1
tulul,1,1
tzoz,1,1
ténlo,1,1
udt,1,1
murmurantes,1,1
kukulcan,1,1
montecinos,1,1
déjole,1,1
circuido,1,1
compónese,1,1
condújole,1,1
confidenta,1,1
conquistarte,1,1
consejas,1,1
continenti,1,1
copal,1,1
cozumel,1,1
cueiil,1,1
dase,1,1
decendientes,1,1
delfos,1,1
depedida,1,1
desafian,1,1
desistia,1,1
desmentirme,1,1
digalo,1,1
dijola,1,1
chíchén,1,1
chichibé,1,1
cheles,1,1
apasible,1,1
acorbadado,1,1
acuella,1,1
ajau,1,1
akil,1,1
aké,1,1
aladino,1,1
albarrada,1,1
amame,1,1
aprehenderme,1,1
chaczinkín,1,1
aprisionamiento,1,1
aures,1,1
beec,1,1
buhos,1,1
caberte,1,1
caimanera,1,1
canibalística,1,1
canibalísticas,1,1
durantes,1,1
eldía,1,1
mancipión,1,1
esencialisimo,1,1
kancab,1,1
kantunbuh,1,1
katúnico,1,1
kcyoc,1,1
keyem,1,1
kinchíl,1,1
kinich,1,1
kipchoh,1,1
koché,1,1
kochés,1,1
kui,1,1
acercársenos,1,1
litterae,1,1
lope,1,1
losespías,1,1
luchar'conmigo,1,1
lxcay,1,1
líbre,1,1
mamposteria,1,1
kakmó,1,1
jejos,1,1
itzamatul,1,1
granajo,1,1
evacúe,1,1
exastas,1,1
excecrado,1,1
exprofeso,1,1
extraida,1,1
exámine,1,1
fascineroso,1,1
febricitante,1,1
habia,1,1
interin,1,1
hadan,1,1
hizola,1,1
hizolo,1,1
hoyuladas,1,1
htub,1,1
háznos,1,1
imputársete,1,1
inferia,1,1
zuun,1,1
