,nh0002,sum
irma,20,20
orlandi,17,17
coen,12,12
sandalio,11,11
casajuana,11,11
sócrates,11,11
inginio,9,9
arosa,9,9
tenés,8,8
temístocles,6,6
radnitz,6,6
podés,6,6
comprovincianos,5,5
marto,5,5
prilidiano,5,5
chismografía,5,5
vinuesca,4,4
vermouth,4,4
compagnie,4,4
clubs,4,4
herera,4,4
peacan,4,4
capitoso,4,4
smithson,4,4
cómez,4,4
sunchalenses,4,4
demoiselle,4,4
tête,4,4
situacionistas,3,3
balbucí,3,3
coimas,3,3
querés,3,3
sargentón,3,3
villoldo,3,3
zúñiga,3,3
déquese,3,3
vizcachera,3,3
vizcacheras,3,3
party,2,2
carcamanes,2,2
quintiliano,2,2
donner,2,2
carcamán,2,2
cargoso,2,2
relling,2,2
restaurants,2,2
pandemonium,2,2
solón,2,2
rocambole,2,2
cuega,2,2
comprovinciano,2,2
situacionista,2,2
chantage,2,2
estébanez,2,2
semisalvajes,2,2
chúcaro,2,2
garden,2,2
schnell,2,2
cortadera,2,2
ferreira,2,2
gaboriau,2,2
pietranera,2,2
sui,2,2
lasso,2,2
ibsen,2,2
memorándums,2,2
mojarral,2,2
interín,2,2
bandós,2,2
ingerencia,2,2
montesquieu,2,2
martirena,2,2
adulonería,2,2
ulises,2,2
argüello,2,2
orozco,2,2
cabral,2,2
maritski,1,1
prosternado,1,1
planazos,1,1
mermú,1,1
meneallo,1,1
poker,1,1
politiquera,1,1
pshit,1,1
maeterlinck,1,1
politiquero,1,1
magister,1,1
medianochescas,1,1
politiqueros,1,1
majadereen,1,1
pourri,1,1
maître,1,1
precizo,1,1
pretensiosas,1,1
maupin,1,1
pretensioso,1,1
pior,1,1
pseudoamables,1,1
mangiapolenta,1,1
prévost,1,1
principismo,1,1
principismos,1,1
marcolino,1,1
principista,1,1
propiciarme,1,1
pagués,1,1
ministrarme,1,1
pillete,1,1
paquins,1,1
musae,1,1
máz,1,1
payadas,1,1
noblesse,1,1
paragolpes,1,1
nothing,1,1
papagayesco,1,1
pigmeizado,1,1
paolo,1,1
puntano,1,1
oblige,1,1
ocurrírseme,1,1
pajuerano,1,1
orillera,1,1
mujier,1,1
pedregullo,1,1
muchoz,1,1
pegaso,1,1
muchaz,1,1
pegués,1,1
penachoz,1,1
muchachón,1,1
peringundines,1,1
pesquisante,1,1
montecristo,1,1
monteagudo,1,1
mitines,1,1
mirabeau,1,1
osló,1,1
metés,1,1
pigault,1,1
abatate,1,1
roosevelt,1,1
quecabas,1,1
vendráz,1,1
vaticinarme,1,1
vaquillona,1,1
valés,1,1
vallmitjana,1,1
valet,1,1
v'a,1,1
ushuaia,1,1
urdemalas,1,1
tutía,1,1
