,nh0147,sum
mattei,26,26
quizo,22,22
pardiñas,21,21
melendez,20,20
canículis,18,18
wurmser,15,15
creag,11,11
ceballo,11,11
siguapa,10,10
anete,10,10
licenciao,10,10
serapio,10,10
portuondo,9,9
peréira,9,9
catalá,9,9
aberca,8,8
guáimaro,8,8
froilan,8,8
aqueronte,8,8
tellez,8,8
veranes,8,8
bergantin,7,7
jurga,6,6
ajiaco,6,6
oramas,6,6
caridá,6,6
colisa,6,6
guanajai,5,5
titundia,5,5
chucha,5,5
violoncello,5,5
páula,5,5
casabe,5,5
compae,4,4
hoi,4,4
busté,4,4
mulaticos,4,4
guamica,4,4
marimelena,4,4
quitrin,4,4
martirena,3,3
alteroso,3,3
audencia,3,3
tunal,3,3
loretico,3,3
lonisio,3,3
raymundo,3,3
lcdo,3,3
geniadas,3,3
bravíchimo,3,3
juezes,3,3
angeles,3,3
impedia,3,3
buxen,3,3
haiga,3,3
coyon,3,3
futr,3,3
coñaque,3,3
orleans,3,3
aquíles,3,3
funche,3,3
cervia,3,3
bocabajo,3,3
musiú,3,3
traspatio,3,3
espumante,3,3
proto,3,3
atarraya,3,3
pailebot,3,3
yarey,3,3
pereira,3,3
cuaba,2,2
trio,2,2
cuabas,2,2
curay,2,2
demongo,2,2
demasías,2,2
planazos,2,2
ciriaco,2,2
triumvirato,2,2
convalescientes,2,2
trujo,2,2
trulladas,2,2
cojímar,2,2
deux,2,2
charreteras,2,2
charretera,2,2
utroque,2,2
villamedio,2,2
catalani,2,2
zalemas,2,2
caravelas,2,2
demongos,2,2
guajaba,2,2
disfrazes,2,2
reyendo,2,2
perfacio,2,2
postilion,2,2
pretestando,2,2
onustas,2,2
noy,2,2
quiee,2,2
mulatica,2,2
mozalvete,2,2
maromeros,2,2
rabioli,2,2
latinorum,2,2
jurunga,2,2
jagüey,2,2
eleuterio,2,2
ridiculezes,2,2
hatico,2,2
güiro,2,2
rompidos,2,2
guauajai,2,2
sernos,2,2
temos,2,2
guajamon,2,2
girón,2,2
galino,2,2
tinoso,2,2
fodor,2,2
capacete,2,2
ñáñigo,2,2
cabezera,2,2
camagüeyano,2,2
acoderado,2,2
báila,2,2
camagüeyana,2,2
alegretes,2,2
avalúo,2,2
acalenturado,2,2
asujeta,2,2
auxiliantes,2,2
ahoritica,2,2
pezcadores,1,1
peterburgo,1,1
pinico,1,1
pior,1,1
piés,1,1
pesquiza,1,1
pesadeses,1,1
apunien,1,1
peros,1,1
perier,1,1
pergolesi,1,1
aquaronte,1,1
canova,1,1
aranjuez,1,1
perdonio,1,1
penélope,1,1
aplánaos,1,1
pekin,1,1
pataleteo,1,1
pasco,1,1
pasagero,1,1
pareciéndolé,1,1
pardon,1,1
areticos,1,1
parblen,1,1
paraiso,1,1
parage,1,1
papiniano,1,1
penoles,1,1
poique,1,1
plús,1,1
poces,1,1
amenudo,1,1
puéo,1,1
puée,1,1
puertecílla,1,1
pueee,1,1
próroga,1,1
proyecto'definitivo,1,1
aministraor,1,1
prontico,1,1
prohabilidad,1,1
prodigalidades,1,1
probes,1,1
principeños,1,1
principeño,1,1
principeñas,1,1
principe,1,1
principaban,1,1
pretestó,1,1
pretesto,1,1
amore,1,1
pregúntaremos,1,1
andelantar,1,1
apaziguó,1,1
portentum,1,1
portable,1,1
pollonas,1,1
pollona,1,1
pantao,1,1
podiendo,1,1
papeladas,1,1
argullo,1,1
palmoteata,1,1
marugas,1,1
montesdeocas,1,1
miquiabo,1,1
meneallo,1,1
melíficos,1,1
asín,1,1
mejengue,1,1
maś,1,1
maís,1,1
mayorá,1,1
mayodormo,1,1
matteis,1,1
atentido,1,1
masonino,1,1
atizbando,1,1
mozalvetes,1,1
atmosfera,1,1
auspices,1,1
marchená,1,1
marato,1,1
mantequillazo,1,1
manchao,1,1
mamán,1,1
mamarracha,1,1
malibran,1,1
majora,1,1
madrideño,1,1
léve,1,1
lánzanse,1,1
monéa,1,1
muchachon,1,1
paisiello,1,1
odiosidad,1,1
paire,1,1
pailones,1,1
queria,1,1
page,1,1
paes,1,1
paer,1,1
paece,1,1
otizas,1,1
arispe,1,1
arúspices,1,1
ascolta,1,1
omnes,1,1
oirme,1,1
obrepticias,1,1
astrea,1,1
obcena,1,1
numendo,1,1
ascribe,1,1
niguas,1,1
nicociano,1,1
napoleonistas,1,1
naiden,1,1
méeh,1,1
muá,1,1
musuamo,1,1
ascuche,1,1
aspillerada,1,1
mulaticas,1,1
pélico,1,1
altra,1,1
amanueuse,1,1
quierda,1,1
turbillones,1,1
adolorida,1,1
tumbacuatro,1,1
tuabaquei,1,1
trés,1,1
afatuado,1,1
afemidado,1,1
agolpeaba,1,1
triumfeminato,1,1
agráa,1,1
trigedia,1,1
triana,1,1
tratao,1,1
aguachinangada,1,1
trapiché,1,1
tranquilíce,1,1
trampiches,1,1
trafalgar,1,1
tots,1,1
tondá,1,1
tomata,1,1
toiticos,1,1
tlabajando,1,1
tiénda,1,1
agualoja,1,1
agur,1,1
tierradentros,1,1
tierradentro,1,1
tengu,1,1
turris,1,1
térvalo,1,1
tínima,1,1
virginias,1,1
íbanse,1,1
zaraza,1,1
abrazalles,1,1
zafras,1,1
yentes,1,1
abtasado,1,1
yankis,1,1
y'no,1,1
walses,1,1
váyamos,1,1
válgale,1,1
vozeaba,1,1
vizcáina,1,1
vinientes,1,1
acuarteronado,1,1
acopado,1,1
vigodet,1,1
videbimus,1,1
acriminando,1,1
veracruzana,1,1
venío,1,1
ventidio,1,1
venguti,1,1
vejámenes,1,1
vejaminosa,1,1
vebimos,1,1
vaiga,1,1
uxoricida,1,1
tenero,1,1
ahijao,1,1
tayuyos,1,1
regaños,1,1
rigoroso,1,1
alcáide,1,1
ricazos,1,1
ricazo,1,1
reymundo,1,1
revoleteaba,1,1
resuélvese,1,1
resuella,1,1
resistia,1,1
reléguense,1,1
reido,1,1
rehacio,1,1
reglanos,1,1
redargüía,1,1
riveros,1,1
recisión,1,1
rechinantes,1,1
recens,1,1
readquirió,1,1
readquiriendo,1,1
razando,1,1
almohazaba,1,1
rasguñazos,1,1
rampión,1,1
alquízar,1,1
quoque,1,1
luze,1,1
alzables,1,1
rivedró,1,1
rompidas,1,1
tancredo,1,1
simonas,1,1
símismo,1,1
séñor,1,1
séiba,1,1
suéltanse,1,1
superfluidades,1,1
sumbarme,1,1
sumasé,1,1
suciosde,1,1
sonrejos,1,1
solian,1,1
soirée,1,1
sobispo,1,1
sinsonte,1,1
sijá,1,1
alaría,1,1
ajedréz,1,1
siestero,1,1
siao,1,1
serviola,1,1
ajilo,1,1
ajíes,1,1
seboruno,1,1
santulario,1,1
santaren,1,1
sanctorum,1,1
sancti,1,1
sagua,1,1
sacúes,1,1
luzir,1,1
lorelo,1,1
lucumi,1,1
coutreras,1,1
desclaran,1,1
desalud,1,1
desafios,1,1
derrámase,1,1
bontemps,1,1
bordads,1,1
