,nh0034,sum
peterson,16,16
à,7,7
là,5,5
hôtel,3,3
coupé,3,3
saltimbanquis,3,3
pour,3,3
scène,3,3
camembert,3,3
ça,3,3
collage,2,2
cachafás,2,2
sangue,2,2
torpor,2,2
trou,2,2
s'il,2,2
charmant,2,2
roederer,2,2
pst,2,2
collon,2,2
père,2,2
turpitud,2,2
cábula,2,2
plein,2,2
plaît,2,2
dieu,2,2
grognard,2,2
luises,2,2
l'adresse,2,2
très,2,2
condamine,2,2
voilà,2,2
baignoire,2,2
alpes,2,2
allons,2,2
avant,2,2
amujar,2,2
appartement,2,2
zonzos,2,2
pajarete,1,1
parvenu,1,1
parirme,1,1
palais,1,1
orénoque,1,1
pajal,1,1
outrance,1,1
passe,1,1
orloff,1,1
ordure,1,1
ocúpase,1,1
ocupémosnos,1,1
passa,1,1
pechonas,1,1
pataugez,1,1
pauillac,1,1
même,1,1
pelechado,1,1
pense,1,1
pernambuco,1,1
petateria,1,1
zonzeras,1,1
pichicho,1,1
picholeando,1,1
pilatos,1,1
pinaud,1,1
pizpé,1,1
piñeiro,1,1
nous,1,1
v'lan,1,1
munida,1,1
maritimes,1,1
irgue,1,1
j'ai,1,1
jeringarnos,1,1
égal,1,1
l'article,1,1
laisser,1,1
lamala,1,1
lampás,1,1
lazzarone,1,1
lormont,1,1
écrevisses,1,1
lâcher,1,1
maison,1,1
malgré,1,1
mascotte,1,1
monómanos,1,1
matre,1,1
matrero,1,1
mauvaise,1,1
mazette,1,1
meneallo,1,1
messageries,1,1
mieux,1,1
miraje,1,1
moi,1,1
moine,1,1
molière,1,1
monceau,1,1
montecristo,1,1
zanguangos,1,1
zonzera,1,1
possible,1,1
plumitivos,1,1
sungado,1,1
sais,1,1
salop,1,1
vizco,1,1
sapin,1,1
violon,1,1
semiluz,1,1
sevicias,1,1
sitti,1,1
veredones,1,1
sleeping,1,1
soit,1,1
vaurien,1,1
sovaipé,1,1
spleen,1,1
suscrición,1,1
polichinelle,1,1
sutano,1,1
t'aime,1,1
tableau,1,1
tañada,1,1
titeo,1,1
tiziano,1,1
toquades,1,1
valdío,1,1
tortue,1,1
toute,1,1
train,1,1
trasmitirme,1,1
tremens,1,1
trompudos,1,1
safacoca,1,1
vois,1,1
réclame,1,1
royal,1,1
vache,1,1
poudre,1,1
zanguanga,1,1
poussée,1,1
predicarme,1,1
prendre,1,1
prescindencia,1,1
zangolotearme,1,1
pressé,1,1
preville,1,1
préville,1,1
pschutt,1,1
yuyos,1,1
yeux,1,1
qu'il,1,1
ingerirte,1,1
ramollis,1,1
regarde,1,1
rehusarme,1,1
volvime,1,1
resago,1,1
resongando,1,1
retardataria,1,1
reyese,1,1
rigolblague,1,1
volidos,1,1
rotschild,1,1
route,1,1
routiers,1,1
abrutis,1,1
haussmann,1,1
indilgarme,1,1
capucines,1,1
chambonada,1,1
chablis,1,1
cette,1,1
catins,1,1
cascade,1,1
caroso,1,1
caranchos,1,1
cagancha,1,1
hícelos,1,1
cachet,1,1
cabotins,1,1
cabinet,1,1
cabaret,1,1
busilis,1,1
brouhaha,1,1
brasileros,1,1
chana,1,1
chancha,1,1
changador,1,1
charvet,1,1
coquelin,1,1
consommé,1,1
condadura,1,1
comédie,1,1
complimientos,1,1
cocottes,1,1
cocotte,1,1
clichy,1,1
claque,1,1
citerea,1,1
cintarazo,1,1
ciceronee,1,1
chère,1,1
chisporroteantes,1,1
chateauvillard,1,1
boutiquiers,1,1
bosse,1,1
borgia,1,1
avento,1,1
augier,1,1
arrobadora,1,1
apeñuzcados,1,1
apampado,1,1
aníbal,1,1
anchorena,1,1
ampútate,1,1
altro,1,1
altri,1,1
allure,1,1
allez,1,1
albañales,1,1
agradezcame,1,1
afligente,1,1
affaire,1,1
aujas,1,1
azonzada,1,1
bordelaises,1,1
azonzarme,1,1
bolonia,1,1
blanquizcos,1,1
blanquizco,1,1
blandujas,1,1
blanche,1,1
blague,1,1
bisque,1,1
bignon,1,1
besoteada,1,1
besoin,1,1
bazille,1,1
balivernes,1,1
balbució,1,1
badauds,1,1
badaud,1,1
coralie,1,1
corneille,1,1
coucher,1,1
garce,1,1
gales,1,1
gaillard,1,1
fuí,1,1
fulo,1,1
fuime,1,1
froufrou,1,1
francaise,1,1
flirtation,1,1
flanquer,1,1
filou,1,1
fenicada,1,1
febriciente,1,1
fanchon,1,1
faire,1,1
fagotée,1,1
galoyer,1,1
garçon,1,1
eureka,1,1
genre,1,1
horacio,1,1
honni,1,1
homme,1,1
hiiiiii,1,1
hiiii,1,1
aceroc,1,1
hannon,1,1
halaja,1,1
gâté,1,1
guignol,1,1
guigne,1,1
guantón,1,1
grosse,1,1
grey,1,1
goya,1,1
fabre,1,1
espumantes,1,1
coup,1,1
drôle,1,1
dorée,1,1
donno,1,1
dinde,1,1
dick,1,1
desdémona,1,1
desbalijando,1,1
demandait,1,1
delirium,1,1
delaborde,1,1
dans,1,1
d'htel,1,1
d'armagnac,1,1
cábulas,1,1
cruche,1,1
coupon,1,1
drle,1,1
dècidèment,1,1
escuso,1,1
débouché,1,1
escrofulosos,1,1
ernani,1,1
epatant,1,1
entendámosnos,1,1
enragée,1,1
enfant,1,1
emballée,1,1
eloisa,1,1
ecce,1,1
díjele,1,1
détritus,1,1
détournement,1,1
défraîchie,1,1
défrachi,1,1
début,1,1
ñatas,1,1
