,nh0015,sum
lalanne,21,21
cosío,14,14
galland,14,14
amozoc,13,13
berriozábal,12,12
cazarín,11,11
chinaco,11,11
eufrasia,11,11
auvergne,9,9
lorencez,9,9
génie,9,9
togno,8,8
lorenza,8,8
juaristas,8,8
rudesindo,8,8
taboada,7,7
ayala,7,7
chardon,7,7
fez,7,7
avant,7,7
ghilardi,6,6
ochoa,6,6
eustasia,6,6
totimehuacán,6,6
donjón,5,5
burguicciani,5,5
lamadrid,5,5
dietrie,5,5
horan,5,5
horacio,5,5
padrés,5,5
acatzingo,5,5
douay,5,5
guayín,5,5
charreteras,5,5
cuartelmaestre,5,5
antillón,4,4
chinacates,4,4
irízar,4,4
colombres,4,4
régules,4,4
schiaffino,4,4
hoffay,4,4
protasia,4,4
raspail,4,4
oaxaqueños,4,4
alatorre,4,4
tagarnos,4,4
arvejones,4,4
sobrepelliz,3,3
cancel,3,3
chaquetín,3,3
atlixco,3,3
chinaca,3,3
izúcar,3,3
güera,3,3
chinacate,3,3
mirandol,3,3
gallifet,3,3
aspillerado,3,3
grajales,3,3
sernos,3,3
général,3,3
lajaille,3,3
cuacos,3,3
amalucan,3,3
angeles,3,3
coruscante,3,3
acultzingo,3,3
pañosa,3,3
martinica,3,3
ardimiento,3,3
donjon,3,3
étes,3,3
redientes,3,3
delhonétte,3,3
patoni,3,3
laumière,3,3
brr,3,3
analco,3,3
desleaux,2,2
sebastopol,2,2
tehuacán,2,2
tecum,2,2
quijano,2,2
carbonarios,2,2
taxco,2,2
purrum,2,2
entoavía,2,2
grandonas,2,2
puellæ,2,2
elias,2,2
tepotzúchitl,2,2
calpulalpam,2,2
caliche,2,2
neigre,2,2
negrazo,2,2
popocatepetl,2,2
carbó,2,2
oaxaqueño,2,2
carpió,2,2
tagarno,2,2
chirrín,2,2
gagern,2,2
sargentón,2,2
siempreviva,2,2
chinacos,2,2
otate,2,2
conditions,2,2
constitucioneros,2,2
rioseco,2,2
convelido,2,2
chicoleos,2,2
coturno,2,2
crimea,2,2
cuitados,2,2
rementería,2,2
relumbrantes,2,2
cátulo,2,2
cúidate,2,2
raoul,2,2
claudicante,2,2
ñublina,2,2
multicoloras,2,2
veracruzanos,2,2
marnix,2,2
arratia,2,2
viala,2,2
arriojas,2,2
martino,2,2
arvejón,2,2
aspilleradas,2,2
juanes,2,2
ubiarcos,2,2
