,nh0081,sum
ferragut,40,40
amenábar,33,33
riglet,28,28
corina,26,26
villalta,24,24
dámasa,13,13
biguá,13,13
baldelauquen,13,13
cullen,11,11
echeverría,7,7
altamirano,6,6
angelis,6,6
jujuy,6,6
yaco,6,6
rosistas,5,5
ezcurra,5,5
castelli,5,5
alberdi,5,5
chascomús,4,4
sabés,4,4
balchites,4,4
argerich,4,4
luján,4,4
cotudo,4,4
echagüe,4,4
mazorcada,4,4
abipones,3,3
peinetones,3,3
balbució,3,3
somellera,3,3
reinafé,3,3
ibarra,3,3
monsalvo,3,3
nicasio,3,3
alagón,3,3
oroño,3,3
indarte,3,3
estaqueados,3,3
cacical,2,2
enojés,2,2
eustaquio,2,2
rolón,2,2
calzonudos,2,2
filiberto,2,2
overturas,2,2
famaillac,2,2
corré,2,2
crescendo,2,2
osornio,2,2
buho,2,2
salvajonas,2,2
cegatones,2,2
gaetán,2,2
pantucí,2,2
inconciencia,2,2
macbeth,2,2
infidencia,2,2
loyola,2,2
populi,2,2
lopez,2,2
pobe,2,2
tedéums,2,2
vizcacha,2,2
languideciente,2,2
desencandilaos,2,2
wamba,2,2
leiva,2,2
hidálgica,2,2
resfalosa,2,2
degüellos,2,2
egica,2,2
guasadas,2,2
decires,2,2
lomonegro,2,2
proscriptos,2,2
pantuel,1,1
potosinos,1,1
pesuña,1,1
parana,1,1
poque,1,1
perragut,1,1
patazas,1,1
pior,1,1
pintao,1,1
pilcomayo,1,1
pechazos,1,1
piatar,1,1
pellegrini,1,1
petpona,1,1
abaciales,1,1
naides,1,1
pantuciu,1,1
monserrat,1,1
lomonegros,1,1
lomosnegros,1,1
lonjazo,1,1
lonjazos,1,1
madariaga,1,1
maipo,1,1
malvinas,1,1
mauricía,1,1
mazorcadas,1,1
medioevales,1,1
mendeville,1,1
meraedes,1,1
militarejo,1,1
monoidea,1,1
montesquieu,1,1
oétilto,1,1
montotoneros,1,1
movez,1,1
muchachón,1,1
musset,1,1
máter,1,1
naide,1,1
prez,1,1
narrarte,1,1
nascidos,1,1
nemesis,1,1
neurastenizado,1,1
novoa,1,1
oríbe,1,1
ospedado,1,1
prerrafaélicas,1,1
readquirir,1,1
priéndale,1,1
silvió,1,1
terutero,1,1
tengás,1,1
tangere,1,1
talvez,1,1
sílvio,1,1
sévres,1,1
supliciario,1,1
supliciar,1,1
suplicador,1,1
square,1,1
sotto,1,1
sonambulizado,1,1
solucion,1,1
sojólogo,1,1
sobrevoluntarias,1,1
sintómática,1,1
simún,1,1
thiers,1,1
trelles,1,1
tremantes,1,1
vetirme,1,1
zambas,1,1
zaguan,1,1
zags,1,1
xviii,1,1
walewski,1,1
vox,1,1
virreynato,1,1
venis,1,1
trompuda,1,1
velazco,1,1
vanios,1,1
valoroso,1,1
valetudinarías,1,1
valenlín,1,1
umbal,1,1
tuyú,1,1
simíaco,1,1
siguiendole,1,1
prohibe,1,1
seás,1,1
requetemuerto,1,1
repantigó,1,1
relumbrantes,1,1
reconroso,1,1
rebenqueada,1,1
rebenqueaba,1,1
llagaduras,1,1
querído,1,1
quepi,1,1
píngos,1,1
pántuci,1,1
puilos,1,1
pufialada,1,1
pueblero,1,1
proñatismo,1,1
prosternasen,1,1
prosedencia,1,1
retahila,1,1
rivadavias,1,1
rnientras,1,1
seides,1,1
serrucharon,1,1
serruchamiento,1,1
semiindio,1,1
semideshecho,1,1
semicorrompida,1,1
semibárbara,1,1
seimiindio,1,1
sanguinoliento,1,1
rois,1,1
salvajón,1,1
saboya,1,1
saboreahan,1,1
rútiscas,1,1
ruégoles,1,1
rotás,1,1
roncand,1,1
logista,1,1
iconsciente,1,1
lepar,1,1
caracter,1,1
cegatona,1,1
caín,1,1
cayastá,1,1
cataplasamas,1,1
caruada,1,1
carbonarias,1,1
caravallas,1,1
capitoso,1,1
centínela,1,1
campanazos,1,1
calchines,1,1
caina,1,1
cadalzo,1,1
caballadas,1,1
caballada,1,1
broncíneo,1,1
ceibos,1,1
chacabueo,1,1
borbón,1,1
compradre,1,1
cortísma,1,1
cortejantes,1,1
corifeos,1,1
conversacion,1,1
contristaba,1,1
constestaba,1,1
conchavo,1,1
comarcanos,1,1
chajá,1,1
cleopatra,1,1
clavelina,1,1
clarobscuros,1,1
cimbraba,1,1
chisporretearon,1,1
chinotes,1,1
chaquenses,1,1
brigand,1,1
bizancio,1,1
criminoso,1,1
altoperuanas,1,1
apremiosas,1,1
antirrosistas,1,1
animarónle,1,1
angurrienta,1,1
angelus,1,1
anchorena,1,1
ambisiosopardo,1,1
aligator,1,1
arabia,1,1
agüelo,1,1
aeternum,1,1
adulonería,1,1
adláteres,1,1
adhoc,1,1
achuca,1,1
acevedo,1,1
aprisionarte,1,1
archilúcido,1,1
berón,1,1
aznlado,1,1
