,nh0067,sum
rebas,32,32
daroz,25,25
tapatía,22,22
montalvo,15,15
lozau,15,15
oláez,13,13
paragüas,6,6
chinaco,6,6
sacarreal,5,5
puesnn,5,5
repórter,5,5
antúnez,5,5
coahuila,4,4
subgobernadora,4,4
churubusco,4,4
hombrazo,4,4
botafuego,4,4
espantaconejos,4,4
belquero,4,4
rubalca,3,3
tepeyac,3,3
illinois,3,3
gontres,3,3
procer,3,3
manaza,3,3
patoni,3,3
proceres,3,3
coyoacán,3,3
visceras,3,3
semidesnuda,2,2
hombrachón,2,2
philips,2,2
five,2,2
reporters,2,2
coahuilenses,2,2
próculo,2,2
goya,2,2
ornan,2,2
cuerpazo,2,2
coahuilense,2,2
pipila,2,2
nallas,2,2
tlalpan,2,2
adolorido,2,2
arrobador,2,2
sodoma,2,2
lezama,2,2
bajío,2,2
chicago,2,2
balleros,2,2
volovanes,2,2
cantáridas,2,2
tívoli,2,2
anciaux,2,2
bravi,2,2
jicama,2,2
kananga,2,2
pillín,1,1
periquera,1,1
philipps,1,1
milloncejo,1,1
mexicanizada,1,1
pillastrines,1,1
partenón,1,1
ostiones,1,1
mirajes,1,1
mitla,1,1
mixcoac,1,1
opresos,1,1
nimbus,1,1
nopaleras,1,1
opresa,1,1
oooh,1,1
nublazón,1,1
nájera,1,1
ockloc,1,1
abogadete,1,1
reportazgo,1,1
pipilas,1,1
semilatinos,1,1
soldadera,1,1
soldaderas,1,1
solferino,1,1
texas,1,1
tickets,1,1
tipluda,1,1
tlalnepantla,1,1
traeme,1,1
tule,1,1
turena,1,1
uraga,1,1
ámpula,1,1
ándale,1,1
ándele,1,1
íbanse,1,1
semioculto,1,1
semifatalistas,1,1
platones,1,1
semiextendido,1,1
portalejo,1,1
pour,1,1
preparatoriano,1,1
prosternaban,1,1
protege'aquí,1,1
queretana,1,1
refulgía,1,1
mesuración,1,1
repórters,1,1
rhin,1,1
rispida,1,1
riñosos,1,1
rotchilt,1,1
sedán,1,1
semicolgante,1,1
mexi,1,1
ixtacalco,1,1
maquiavelo,1,1
capulín,1,1
chabela,1,1
chantre,1,1
charlistas,1,1
charrazo,1,1
chiconautla,1,1
chillante,1,1
chinampas,1,1
chists,1,1
chopin,1,1
chínguere,1,1
cleopatra,1,1
cliquot,1,1
clock,1,1
coaligados,1,1
conceptuosos,1,1
contrastadora,1,1
contádole,1,1
cerúleos,1,1
cantárida,1,1
coya,1,1
caliginosa,1,1
afmo,1,1
ajajá,1,1
ajusco,1,1
albeaba,1,1
albeaban,1,1
alesnas,1,1
antúriez,1,1
apoplética,1,1
archimillonario,1,1
arrobado,1,1
autoasesinato,1,1
bibelot,1,1
bigotazo,1,1
bigotazos,1,1
bocarriba,1,1
cabrestos,1,1
calaca,1,1
convéngale,1,1
crimea,1,1
madona,1,1
furris,1,1
goahuila,1,1
gonzalezca,1,1
gorgoreo,1,1
hase,1,1
highlife,1,1
honeur,1,1
inconocible,1,1
inexplotable,1,1
adolorida,1,1
iztaccíhuatl,1,1
jaquet,1,1
jetras,1,1
jockey,1,1
l'espadín,1,1
lagartijos,1,1
lascitud,1,1
lomerío,1,1
gentleman,1,1
frisones,1,1
cuate,1,1
franchutas,1,1
cuitada,1,1
curules,1,1
degagés,1,1
desafiarme,1,1
desaño,1,1
destilamiento,1,1
dicharajos,1,1
doncellona,1,1
entintador,1,1
escandalazo,1,1
escándaló,1,1
escúchase,1,1
estultas,1,1
estáte,1,1
eureka,1,1
exguerrillero,1,1
formidaba,1,1
íbase,1,1
