,nh0152,sum
osollos,39,39
parrodi,37,37
vidaurri,31,31
ogazón,28,28
ayutla,25,25
iniestra,25,25
haro,24,24
payno,19,19
uraga,19,19
acatlán,19,19
tepic,15,15
ordóñez,15,15
villarreal,15,15
woll,14,14
monayo,13,13
echeagaray,13,13
cobos,13,13
dupin,12,12
sayula,12,12
zuazua,12,12
lafragua,12,12
tacubayista,11,11
wyke,11,11
arriaga,11,11
fregoso,11,11
reus,10,10
camarena,10,10
lozada,9,9
sinaloa,9,9
collín,9,9
guelatao,8,8
blancarte,8,8
régules,8,8
lorencez,8,8
juaristas,8,8
ordorica,7,7
azcárate,7,7
tovar,7,7
morett,7,7
jurien,7,7
medellín,7,7
olvera,7,7
berthelin,7,7
zacoalco,7,7
zires,7,7
tacubayistas,6,6
farías,6,6
dubois,6,6
berriozábal,6,6
larrainzar,6,6
herrán,6,6
ahualulco,6,6
metternich,6,6
lizardo,5,5
psé,5,5
corifeos,5,5
adrían,5,5
lerdista,5,5
porfiristas,5,5
yáñez,5,5
zacapoaxtla,5,5
cloud,5,5
atenquique,5,5
medellin,5,5
alcaraz,5,5
surianos,5,5
silverio,4,4
crisóstoma,4,4
sres,4,4
maréchal,4,4
tagarnos,4,4
tamaulipas,4,4
chavero,4,4
cange,4,4
silao,4,4
mazatlán,4,4
ozuluama,4,4
saborio,4,4
bajío,4,4
ixcuintla,4,4
zapotlán,4,4
ixtlán,4,4
autlán,4,4
ojeda,4,4
porfirista,4,4
monarquistas,4,4
lacunza,4,4
santanistas,3,3
careaga,3,3
jáuregui,3,3
orteguistas,3,3
fungía,3,3
goytia,3,3
mariachi,3,3
patoni,3,3
santanista,3,3
exmos,3,3
loysel,3,3
dumlop,3,3
defeccionado,3,3
juarista,3,3
saborío,3,3
buenrostro,3,3
balcárcel,3,3
alica,3,3
aguascalientes,3,3
cacumen,2,2
poncitlán,2,2
villalva,2,2
festejoso,2,2
festejosos,2,2
filomeno,2,2
persigny,2,2
expedicionar,2,2
arrellenó,2,2
arrangoiz,2,2
aramberri,2,2
graviére,2,2
guando,2,2
expeditar,2,2
calamanda,2,2
villagrán,2,2
apaseo,2,2
eulogio,2,2
rancherías,2,2
rausset,2,2
elguero,2,2
echegaray,2,2
rentería,2,2
ayotla,2,2
drouin,2,2
bahamonde,2,2
bajio,2,2
verdía,2,2
salvos,2,2
apolonia,2,2
américas,2,2
herran,2,2
larios,2,2
mejia,2,2
acultzingo,2,2
majoma,2,2
magueyes,2,2
agatón,2,2
miramar,2,2
miramonistas,2,2
ajusco,2,2
lhouys,2,2
leela,2,2
alatorre,2,2
montijo,2,2
zepeda,2,2
moray,2,2
conmisceración,2,2
lamberg,2,2
morny,2,2
albazos,2,2
aldham,2,2
alhagado,2,2
jijo,2,2
jalatlaco,2,2
irapuato,2,2
o'horán,2,2
indart,2,2
alvares,2,2
ilma,2,2
amozoc,2,2
contertulianos,2,2
jacales,2,2
cheesman,2,2
collin,2,2
cabezut,2,2
tehuacán,2,2
ugalde,2,2
tósigo,2,2
tacámbaro,2,2
tixtla,2,2
thelin,2,2
castagny,2,2
castiglione,2,2
claque,2,2
tlacotalpam,2,2
clinchant,2,2
tuxcacuezco,2,2
sóstenes,2,2
ceballos,2,2
cocula,2,2
cendejas,2,2
boulbon,2,2
coahuila,2,2
tabera,2,2
cimatario,2,2
taboada,2,2
comoníort,2,2
calpulalpam,2,2
chiquihuite,2,2
chinacates,2,2
brincourt,2,2
ordoñez,1,1
oanta,1,1
zacapoxtla,1,1
tenian,1,1
taxco,1,1
pachuca,1,1
zambonino,1,1
paez,1,1
nulifique,1,1
novoa,1,1
teocuitatlán,1,1
palafreneros,1,1
novis,1,1
nortes,1,1
zamborrino,1,1
ney,1,1
nestor,1,1
taxinaxtla,1,1
oaxaqueño,1,1
ordoñéz,1,1
zambrano,1,1
zaldívar,1,1
zagaceta,1,1
operacion,1,1
techaluta,1,1
omni,1,1
orleans,1,1
ormachea,1,1
ornado,1,1
ojinaga,1,1
tellano,1,1
zacatecanos,1,1
zamacona,1,1
trobelzkoi,1,1
tehuantepec,1,1
odiosidad,1,1
orteguista,1,1
obsecadas,1,1
zacatecano,1,1
sufi,1,1
murmúró,1,1
neira,1,1
neigre,1,1
monavo,1,1
tizayuca,1,1
misiado,1,1
tlalpam,1,1
todavia,1,1
milicua,1,1
zonga,1,1
zongo,1,1
toillette,1,1
milhombres,1,1
milans,1,1
miiramón,1,1
michoacanos,1,1
michoacana,1,1
tolentino,1,1
metz,1,1
tololotlán,1,1
mescala,1,1
meneallo,1,1
transladar,1,1
zérega,1,1
çs,1,1
éso,1,1
zetina,1,1
traquidazo,1,1
montañez,1,1
munguía,1,1
necsario,1,1
teodosio,1,1
méjía,1,1
márquéz,1,1
pantaleón,1,1
tepatitlán,1,1
muratt,1,1
murat,1,1
muove,1,1
mungía,1,1
zaragate,1,1
tiesta,1,1
tepeji,1,1
munguia,1,1
muchados,1,1
zaragozase,1,1
motu,1,1
mortesina,1,1
trecientas,1,1
zarate,1,1
tepíc,1,1
terendengue,1,1
pancistas,1,1
pavezas,1,1
tapeixtes,1,1
tapalpa,1,1
séanos,1,1
saberio,1,1
saaanta,1,1
verificativo,1,1
ruíz,1,1
rusias,1,1
ruis,1,1
rubalcaba,1,1
rollin,1,1
rochín,1,1
robespierre,1,1
rnilitares,1,1
revolvers,1,1
reververa,1,1
resúmen,1,1
resulución,1,1
restauranteros,1,1
séstuplo,1,1
versación,1,1
veáme,1,1
restabelcido,1,1
rendes,1,1
remosado,1,1
salameras,1,1
supérfluos,1,1
santacilia,1,1
siguente,1,1
sultepec,1,1
ugarte,1,1
sotto,1,1
solferino,1,1
smissen,1,1
sistemada,1,1
unosj,1,1
uruapam,1,1
valeduras,1,1
valorous,1,1
serte,1,1
verba,1,1
separársenos,1,1
semblantear,1,1
segaros,1,1
schiafino,1,1
vastimenta,1,1
veracruzanas,1,1
savula,1,1
sasaraos,1,1
saratoga,1,1
veracruzanos,1,1
regaños,1,1
victimas,1,1
tydgodt,1,1
piés,1,1
villamil,1,1
vocce,1,1
tacúbaya,1,1
tronante,1,1
poniatowska,1,1
ponciano,1,1
pomoca,1,1
politico,1,1
poique,1,1
wave,1,1
wiyke,1,1
tronantes,1,1
pierres,1,1
picaluga,1,1
piace,1,1
talancón,1,1
suceptibilidad,1,1
paulín,1,1
patarato,1,1
xiv,1,1
paracho,1,1
papagallo,1,1
poteforme,1,1
potosinos,1,1
reflecciones,1,1
quijano,1,1
refilión,1,1
reeleccionistas,1,1
reclamables,1,1
tableau,1,1
raousset,1,1
rangel,1,1
ralcárcel,1,1
raigosa,1,1
quoque,1,1
quisen,1,1
quieremiramón,1,1
pour,1,1
quemaropa,1,1
quellas,1,1
pusturas,1,1
pundoroso,1,1
protejidos,1,1
prosternada,1,1
prosperidades,1,1
proditorio,1,1
procomunal,1,1
pourtales,1,1
villada,1,1
absorvente,1,1
mateos,1,1
cintarazos,1,1
chinaco,1,1
chiqueaba,1,1
chiquiados,1,1
chirrión,1,1
chuecos,1,1
cincinato,1,1
cirniendo,1,1
calígula,1,1
ciríaco,1,1
clou,1,1
coaligado,1,1
coaligados,1,1
coaligaron,1,1
cogreso,1,1
chihuahuenses,1,1
chicotazo,1,1
chicanas,1,1
chavarría,1,1
chavarria,1,1
chateau,1,1
chamacuero,1,1
cesina,1,1
cerqueda,1,1
caudiilo,1,1
casquivanería,1,1
carretoneros,1,1
carpió,1,1
caractéres,1,1
caracter,1,1
capitáu,1,1
cambray,1,1
cohetón,1,1
coloradeando,1,1
comigo,1,1
crescendo,1,1
demetrio,1,1
