,nh0061,sum
féliz,17,17
eladio,9,9
jachal,8,8
caucete,6,6
tarragona,5,5
jastial,4,4
yaques,4,4
coñaque,4,4
ullún,4,4
chañares,4,4
parejeros,3,3
guanacache,3,3
patay,3,3
ramadas,3,3
sahumadores,3,3
angaco,3,3
yuyos,3,3
ramada,2,2
buter,2,2
mogna,2,2
yanzón,2,2
crespúsculo,2,2
coterráneos,2,2
comendante,2,2
chañar,2,2
chúmbale,2,2
tembladerales,1,1
leónidas,1,1
llamaha,1,1
lugarejo,1,1
juído,1,1
planazos,1,1
muchachón,1,1
yerbatear,1,1
triturantes,1,1
participacíón,1,1
pasásela,1,1
yanzi,1,1
virgüelas,1,1
pialaba,1,1
proscriptos,1,1
semisalvaje,1,1
vindicarme,1,1
pucha,1,1
tirale,1,1
villorios,1,1
randas,1,1
recompensarme,1,1
renca,1,1
vichadores,1,1
representacíón,1,1
jerusalén,1,1
ventidos,1,1
salavina,1,1
semiasfixia,1,1
tontal,1,1
hete,1,1
jarillales,1,1
coquimbo,1,1
concluído,1,1
comparendo,1,1
chavo,1,1
caudillejos,1,1
carpinchos,1,1
canchar,1,1
cacumen,1,1
burgoa,1,1
bribonazo,1,1
bebelo,1,1
barboza,1,1
babá,1,1
azonzó,1,1
azonzar,1,1
aujerear,1,1
atienzo,1,1
atenme,1,1
conseja,1,1
cornisón,1,1
infamarme,1,1
coyas,1,1
incluídas,1,1
hállase,1,1
atajarme,1,1
guayama,1,1
guarguero,1,1
gauchones,1,1
ganzua,1,1
flacura,1,1
fierros,1,1
febriciente,1,1
epaminondas,1,1
devorante,1,1
destruído,1,1
desempeñarme,1,1
dañíno,1,1
cuyanos,1,1
cuartujo,1,1
zonzos,1,1
