,nh0097,sum
núm,40,40
catani,34,34
lizana,33,33
epigmenio,25,25
berazaluce,24,24
elizalde,20,20
lanzagorta,16,16
muñiz,14,14
saenz,13,13
galvan,11,11
queipo,10,10
sainz,10,10
ilma,10,10
alconedo,9,9
bringas,9,9
anaya,8,8
lejarza,8,8
abasolo,7,7
aldonza,6,6
azcárate,5,5
carretonero,5,5
moreau,5,5
quevedo,5,5
ochoa,5,5
cockrame,4,4
michoacan,4,4
garcia,4,4
illmo,3,3
ilmo,3,3
navios,3,3
queretaro,3,3
rocafuerte,2,2
sapho,2,2
orense,2,2
centellante,2,2
gonzalez,2,2
lturbide,2,2
talamantes,2,2
fizga,2,2
fernandos,2,2
taximaroa,2,2
terrorem,2,2
tolsa,2,2
cural,2,2
yandiola,2,2
huichapan,2,2
infidencia,2,2
ardimiento,2,2
bassoco,2,2
cancel,2,2
personages,1,1
oídor,1,1
oíga,1,1
pages,1,1
paites,1,1
parian,1,1
parlanchineando,1,1
pasquinistas,1,1
pater,1,1
pedroza,1,1
pequeneces,1,1
perdedizos,1,1
cavilacioncs,1,1
arzobipo,1,1
pesquizas,1,1
pezas,1,1
plutarca,1,1
pojaros,1,1
pretesto,1,1
principe,1,1
proporcióne,1,1
protéjelo,1,1
pólítica,1,1
arrellenado,1,1
persuación,1,1
olanes,1,1
ojeda,1,1
nombramiente,1,1
miccelena,1,1
mississipi,1,1
barazaluce,1,1
moviliario,1,1
muratori,1,1
balija,1,1
míchelena,1,1
míer,1,1
audienclia,1,1
nepomuceno,1,1
nopoleon,1,1
oiste,1,1
noster,1,1
nulifique,1,1
atropieza,1,1
obregon,1,1
obsequiarme,1,1
arzobizpo,1,1
oida,1,1
oidas,1,1
oidos,1,1
oirte,1,1
argüyó,1,1
queípo,1,1
maquiavelo,1,1
quisidores,1,1
tee,1,1
terranova,1,1
alazan,1,1
testerazos,1,1
adioses,1,1
tronante,1,1
tudela,1,1
tívolis,1,1
uclós,1,1
unque,1,1
vallodolid,1,1
veian,1,1
venalidades,1,1
veremoscon,1,1
victoriando,1,1
villagran,1,1
virgine,1,1
véngan,1,1
vúelvete,1,1
xiv,1,1
ademan,1,1
yuco,1,1
zaguan,1,1
almonacid,1,1
tanatero,1,1
tambares,1,1
sanamor,1,1
quizo,1,1
quéretaro,1,1
rehusarme,1,1
relapso,1,1
relatarnos,1,1
resfrio,1,1
apágar,1,1
ruescas,1,1
anderga,1,1
andalucías,1,1
santocristo,1,1
alonzo,1,1
anadian,1,1
serri,1,1
servios,1,1
sistemado,1,1
somasiana,1,1
sotto,1,1
sres,1,1
subscrición,1,1
sumbando,1,1
sííí,1,1
mendivil,1,1
manequí,1,1
ceballos,1,1
castodiado,1,1
defecho,1,1
demias,1,1
desbalijado,1,1
descarrio,1,1
desconchinfladas,1,1
destruyelo,1,1
deveras,1,1
dias,1,1
docel,1,1
domiguez,1,1
díle,1,1
echeverría,1,1
ejus,1,1
eligirían,1,1
castigársenos,1,1
empáran,1,1
envidiarme,1,1
escaseárseme,1,1
espedientes,1,1
espirante,1,1
espreslvo,1,1
estraño,1,1
eusiles,1,1
deaquellas,1,1
cucharon,1,1
luyando,1,1
creiste,1,1
cataplum,1,1
chaquetín,1,1
chavez,1,1
chícharos,1,1
cmn,1,1
coaligados,1,1
cobardón,1,1
cataní,1,1
cockrane,1,1
cockreme,1,1
comandanta,1,1
comarcanos,1,1
comándente,1,1
condescendente,1,1
conprometería,1,1
contertulianos,1,1
contraido,1,1
convenzó,1,1
conónigo,1,1
coruña,1,1
coseguir,1,1
cotestara,1,1
creido,1,1
exrno,1,1
facto,1,1
fagoaga,1,1
camuñez,1,1
accesor,1,1
influentes,1,1
infraganti,1,1
ingerencia,1,1
inrreverencias,1,1
interdicción,1,1
interim,1,1
interpelante,1,1
inutilizarme,1,1
iturrigarav,1,1
iturrigaraístas,1,1
iturrígaray,1,1
janeiro,1,1
jesuítas,1,1
bonaparte,1,1
leblac,1,1
lecuouna,1,1
blaya,1,1
bejados,1,1
llmara,1,1
llmo,1,1
beaumont,1,1
lutero,1,1
inequivoca,1,1
independiante,1,1
imponérsenos,1,1
giste,1,1
figoaga,1,1
campaniila,1,1
flecos'dorados,1,1
fogoza,1,1
fungía,1,1
gagriel,1,1
cambero,1,1
camaristas,1,1
garda,1,1
girón,1,1
calvino,1,1
bondosas,1,1
guadalaiara,1,1
guadalupana,1,1
hadan,1,1
hijstra,1,1
huesca,1,1
buztamante,1,1
iglecia,1,1
illma,1,1
bromosa,1,1
borbones,1,1
órden,1,1
