,nh0047,sum
tiíta,32,32
schlingen,21,21
frigal,18,18
luján,7,7
azevedo,6,6
goya,4,4
tedéum,3,3
zás,3,3
quilmes,3,3
changadores,3,3
tílburis,3,3
papaíto,3,3
empleíto,3,3
pizarrón,2,2
eulogia,2,2
resuella,2,2
busilis,2,2
changador,2,2
periodiquín,2,2
cátate,2,2
prendero,2,2
hombrazo,2,2
krac,2,2
situacionista,2,2
infraganti,2,2
abreme,2,2
menipo,2,2
monises,2,2
brigantes,2,2
suipacha,2,2
ocurrírseme,1,1
perdidoso,1,1
nequaquam,1,1
pillastrón,1,1
menjurges,1,1
picholeos,1,1
picardigüelas,1,1
mohino,1,1
perdidosos,1,1
pelao,1,1
pacholí,1,1
mohinos,1,1
monina,1,1
ocurrirme,1,1
patazas,1,1
natobdélidos,1,1
paseíto,1,1
negoción,1,1
papagallo,1,1
pispara,1,1
ramba,1,1
politiquero,1,1
senhor,1,1
zanguago,1,1
yapa,1,1
vínole,1,1
vivre,1,1
velásquez,1,1
truchimán,1,1
transplante,1,1
toupet,1,1
tacuarí,1,1
sursum,1,1
steeple,1,1
sisifo,1,1
sinaí,1,1
seriota,1,1
schingen,1,1
prosternarnos,1,1
savoir,1,1
sauzales,1,1
sauzal,1,1
salúdanla,1,1
saladerista,1,1
sabés,1,1
ricachón,1,1
remingtons,1,1
relampaguco,1,1
regañona,1,1
machona,1,1
rabonero,1,1
raboneando,1,1
psh,1,1
malhumurada,1,1
abatatado,1,1
macamas,1,1
cartelones,1,1
cafeses,1,1
caireles,1,1
camandulero,1,1
campanazo,1,1
cangallo,1,1
cartello,1,1
catacumba,1,1
chase,1,1
cataplum,1,1
cataplúm,1,1
caudinas,1,1
chafalonía,1,1
chalets,1,1
chambonada,1,1
buhos,1,1
box,1,1
boudoir,1,1
berrinchín,1,1
belarmina,1,1
barbazas,1,1
bandós,1,1
avíos,1,1
auxiliarme,1,1
atornasolados,1,1
arrorró,1,1
arrellanado,1,1
aquéllo,1,1
angot,1,1
alcahucil,1,1
agiotistas,1,1
adulterino,1,1
changas,1,1
chicanero,1,1
lifes,1,1
importárseme,1,1
enredista,1,1
exacerbardos,1,1
festejantes,1,1
financista,1,1
frailunas,1,1
habráse,1,1
infaltables,1,1
chingolos,1,1
intriganta,1,1
kepis,1,1
abohardillado,1,1
ladronazo,1,1
lagartón,1,1
leonazos,1,1
egoístones,1,1
ecce,1,1
díceres,1,1
diógenes,1,1
diretes,1,1
deshaucio,1,1
deshauciada,1,1
decidor,1,1
crispadura,1,1
creso,1,1
corcovos,1,1
contristados,1,1
condigno,1,1
conchavo,1,1
comenterios,1,1
clubs,1,1
claque,1,1
ítemes,1,1
