,nh0069,sum
efigenia,42,42
miramar,38,38
poleón,36,36
demuríez,20,20
veraza,19,19
prusia,16,16
tlálpam,16,16
magnus,16,16
torreños,16,16
hapsburgo,15,15
martinica,14,14
altamirano,14,14
hugues,14,14
castelnau,14,14
lozada,13,13
labastida,13,13
potier,11,11
velarde,11,11
seward,10,10
trieste,10,10
bonaparte,9,9
cimatario,9,9
saillard,9,9
uruápam,9,9
dupin,8,8
lincoln,8,8
cantolla,8,8
chavarría,8,8
yankees,7,7
munsiur,7,7
veneto,7,7
juarista,7,7
payno,6,6
soldadón,6,6
mozalvete,6,6
garibaldi,6,6
sebastopol,6,6
miramon,5,5
solferino,5,5
antonieta,5,5
antonelli,5,5
régules,5,5
quirinal,5,5
johnson,5,5
bismark,5,5
o'horán,5,5
cloud,5,5
vincennes,4,4
guadarrama,4,4
miramare,4,4
chavarria,4,4
xiv,4,4
apatzingan,4,4
caín,4,4
lacunza,4,4
drik,4,4
hapsburgos,4,4
zolly,4,4
fidare,4,4
querejazu,4,4
lalanne,4,4
mixcalco,4,4
defeccionar,4,4
massimiliano,4,4
lombardía,4,4
uruápan,3,3
benitez,3,3
suriano,3,3
mazatlán,3,3
danó,3,3
barron,3,3
hijares,3,3
campbell,3,3
miahuatlán,3,3
churubusco,3,3
ayutla,3,3
orleans,3,3
caballada,3,3
richmond,3,3
austerlitz,3,3
montholon,3,3
atzcapozalco,3,3
motley,3,3
dandies,3,3
bucareli,3,3
cariota,3,3
cantollet,3,3
chinacos,3,3
apoplegía,3,3
letrán,3,3
ocurso,3,3
lturbide,3,3
monroe,3,3
monarquista,3,3
lutero,3,3
simplicio,3,3
albazo,3,3
adjurar,3,3
cuajimalpa,3,3
montebello,3,3
angeles,3,3
pompadour,3,3
centellantes,3,3
inkerman,3,3
siemprevivas,3,3
infelice,3,3
yepes,3,3
alatorre,3,3
ghilardi,3,3
sadowa,3,3
borbón,3,3
desplega,3,3
espirante,3,3
abrasante,3,3
juaristas,3,3
calamanda,2,2
mucio,2,2
brincourt,2,2
thiers,2,2
thermidor,2,2
telémaco,2,2
tenoxtitlán,2,2
tepic,2,2
gallico,2,2
pelucón,2,2
orsini,2,2
calosfrío,2,2
calipso,2,2
charman,2,2
rhin,2,2
tasso,2,2
odiosidades,2,2
favre,2,2
coime,2,2
espínola,2,2
cencerrada,2,2
cogñac,2,2
sinaloa,2,2
sinaí,2,2
caudinas,2,2
chicana,2,2
chimalpopoca,2,2
sotto,2,2
espectativa,2,2
strasburgo,2,2
capitolino,2,2
chapeau,2,2
nappo,2,2
fracido,2,2
sólio,2,2
napoléon,2,2
cantinier,2,2
canova,2,2
tacámbaro,2,2
christi,2,2
ricorda,2,2
coquelet,2,2
richelieu,2,2
calzonera,2,2
calvino,2,2
chinaco,2,2
procopia,2,2
atila,2,2
damocles,2,2
lhuys,2,2
villegas,2,2
xviii,2,2
danaos,2,2
atarantado,2,2
menocal,2,2
tósigo,2,2
dantón,2,2
aspromonte,2,2
pilato,2,2
horan,2,2
deuna,2,2
varaos,2,2
pópulo,2,2
timeo,2,2
lombardia,2,2
jajalpa,2,2
jackson,2,2
manzini,2,2
defeccionado,2,2
vendimiera,2,2
apocalipsis,2,2
plegue,2,2
loysel,2,2
aldana,2,2
allez,2,2
décimoquinto,2,2
popocatepetl,2,2
amatlán,2,2
avalanche,2,2
quiropedista,2,2
metternich,2,2
mirabeau,2,2
barthelemy,2,2
expedicionaban,2,2
barbarité,2,2
dieu,2,2
baulot,2,2
proscriptos,2,2
resma,2,2
toquidos,2,2
cuitlahuatzin,2,2
jáuregui,2,2
travesí,2,2
laoconte,2,2
birján,2,2
zamacona,2,2
balbutir,2,2
ayundantes,2,2
monarquistas,2,2
torrenos,2,2
prisonimant,1,1
principe,1,1
pormiendo,1,1
porporcionarte,1,1
padua,1,1
parecas,1,1
parian,1,1
preuil,1,1
portavú,1,1
posaportes,1,1
preseutado,1,1
pain,1,1
presentosé,1,1
presedida,1,1
pouilly,1,1
pantominas,1,1
power,1,1
papam,1,1
permítasenos,1,1
paulo,1,1
paricien,1,1
parrafíto,1,1
pecie,1,1
phenianos,1,1
phalaris,1,1
petrarca,1,1
peculado,1,1
petican,1,1
pedamos,1,1
pertume,1,1
persuación,1,1
peder,1,1
pelirar,1,1
perrin,1,1
pellegrín,1,1
peroteo,1,1
peregrinantes,1,1
phs,1,1
pialeras,1,1
pebre,1,1
patrie,1,1
parárseme,1,1
polvora,1,1
poltón,1,1
pluribus,1,1
plaisir,1,1
patoni,1,1
pitolino,1,1
pierri,1,1
piniies,1,1
pavia,1,1
pavillac,1,1
pax,1,1
pilatos,1,1
pctosí,1,1
paciones,1,1
abaldonadas,1,1
otomí,1,1
manipostería,1,1
magueyal,1,1
maintenon,1,1
maison,1,1
malakofi,1,1
maldecirás,1,1
malejo,1,1
malheureux,1,1
