,nh0080,sum
ripoll,32,32
blanquizcos,19,19
práxedes,14,14
eufrasia,13,13
tívoli,12,12
chimalistac,9,9
barandales,8,8
empeñero,5,5
abascal,4,4
uzté,4,4
cabro,3,3
habemos,3,3
fonducho,3,3
arbeu,3,3
anisados,3,3
cipión,3,3
pa'que,3,3
recorcho,3,3
covadonga,3,3
danzones,3,3
crenchas,3,3
danzón,3,3
calatayud,2,2
sentío,2,2
ojtal,2,2
buten,2,2
gehena,2,2
flacuras,2,2
glú,2,2
prosternados,2,2
museros,2,2
pitazo,2,2
tiatro,2,2
peuh,2,2
confianzudo,2,2
parneses,2,2
caracho,2,2
semidesnuda,2,2
caín,2,2
saucedo,2,2
cenzontle,2,2
convulsas,2,2
azpeitia,2,2
contrabarrera,2,2
contoneos,2,2
sampán,2,2
clú,2,2
ergástulo,2,2
azulosas,2,2
pommery,2,2
tierruca,2,2
játiva,2,2
mecachis,2,2
tule,2,2
antropopiteco,2,2
angelus,2,2
malvones,2,2
hombrón,2,2
interin,2,2
adioses,2,2
lastimamientos,2,2
longinos,2,2
aullan,2,2
tlachando,2,2
lipendis,2,2
longchamps,1,1
pecíolos,1,1
lombroso,1,1
llenotas,1,1
pasamanero,1,1
pastee,1,1
llavaza,1,1
pelayo,1,1
lugarejo,1,1
pastear,1,1
pentecostés,1,1
lunetario,1,1
litografia,1,1
pañosa,1,1
perdedero,1,1
pequeñín,1,1
letrán,1,1
polvosa,1,1
piérdese,1,1
jinojo,1,1
pirúes,1,1
jordán,1,1
pinachos,1,1
pilsner,1,1
piedrazas,1,1
picoteos,1,1
piamonte,1,1
lenón,1,1
pestilenciales,1,1
pesantez,1,1
permetían,1,1
perdío,1,1
perdedizo,1,1
pajonales,1,1
palais,1,1
pa'salir,1,1
paecen,1,1
norabuena,1,1
metiéndoseme,1,1
ponérseme,1,1
midero,1,1
oficinescas,1,1
monises,1,1
ocurrirme,1,1
numancia,1,1
nublazones,1,1
monserrate,1,1
magueyera,1,1
morida,1,1
nilo,1,1
nikel,1,1
necoechea,1,1
naríz,1,1
naiden,1,1
muchachona,1,1
multifurcar,1,1
mentarme,1,1
ojtalmía,1,1
mazurka,1,1
orsequio,1,1
pa'trás,1,1
magueyeras,1,1
mumm,1,1
magueyes,1,1
magullones,1,1
pa'lo,1,1
maison,1,1
maldibujó,1,1
pa'llá,1,1
malevolentes,1,1
pa'las,1,1
pa'dónde,1,1
pa'donde,1,1
pa'delante,1,1
pa'cá,1,1
pa'arriba,1,1
oídolos,1,1
aaah,1,1
quídam,1,1
