,nh0056,sum
lemos,40,40
cansete,25,25
sáa,20,20
caballadas,10,10
risso,8,8
langue,7,7
catamarqueño,7,7
malanzá,6,6
maneadores,5,5
aymogasta,5,5
arauco,4,4
vejámenes,4,4
bolada,3,3
chacras,3,3
rendite,2,2
chumbicha,2,2
mordiscones,2,2
peñalosa,2,2
vincha,2,2
montonereando,2,2
capujado,2,2
charque,2,2
titeo,2,2
afligente,2,2
mandate,2,2
nabad,1,1
ofrecérseme,1,1
parejeros,1,1
parárseme,1,1
odiosidad,1,1
paila,1,1
sublevante,1,1
mostrés,1,1
mortificantes,1,1
montonerismo,1,1
montonereaban,1,1
matrereando,1,1
zafaduría,1,1
llorarte,1,1
pesotes,1,1
platal,1,1
pintate,1,1
reniegos,1,1
sucederte,1,1
saá,1,1
sagari,1,1
tenés,1,1
trenzarme,1,1
vendelo,1,1
retemplado,1,1
reacomodar,1,1
pitarme,1,1
rastradores,1,1
yapa,1,1
querés,1,1
pónete,1,1
podés,1,1
plateja,1,1
sobrellevable,1,1
acabés,1,1
fondero,1,1
jaranista,1,1
chassaing,1,1
charlone,1,1
chachos,1,1
chachismo,1,1
caudillejos,1,1
catingas,1,1
catamarqueñas,1,1
borges,1,1
bandalaje,1,1
baltar,1,1
avíos,1,1
arrobadoras,1,1
apórrio,1,1
apareciéndosenos,1,1
anisado,1,1
andasen,1,1
amigazo,1,1
amenguado,1,1
agoyando,1,1
agenor,1,1
afrontable,1,1
acuereado,1,1
charqueda,1,1
chiquilín,1,1
infraganti,1,1
conquistarme,1,1
inflagrante,1,1
habérsete,1,1
foseando,1,1
acompañalo,1,1
flacura,1,1
fatigante,1,1
estaquearan,1,1
estaqueada,1,1
entrampamiento,1,1
ensillás,1,1
empeñalo,1,1
embromás,1,1
edelmiro,1,1
descargos,1,1
desalojarnos,1,1
degollarnos,1,1
decidor,1,1
crescendo,1,1
creeme,1,1
costarte,1,1
cortejantes,1,1
zamba,1,1
