,nh0107,sum
caleno,48,48
sostrata,46,46
lúdio,46,46
plubio,43,43
sosie,42,42
tablinum,41,41
márcio,35,35
campania,31,31
fullonica,26,26
miseno,26,26
estabia,25,25
cleandro,25,25
eutiquia,24,24
cavea,20,20
vesta,16,16
lupercos,16,16
arístide,16,16
prothyrum,15,15
clinia,13,13
velarium,13,13
pomponio,12,12
epicuro,12,12
juno,12,12
bidental,12,12
retiarius,11,11
tepidarium,11,11
plaucio,10,10
téseras,10,10
exedra,10,10
cibeles,10,10
nilo,10,10
venereum,9,9
borceguíes,9,9
calendas,9,9
deletéreos,9,9
lucrecio,8,8
samo,8,8
esporo,8,8
popidio,8,8
frigidarium,8,8
niger,7,7
domiciana,7,7
creon,7,7
sileno,7,7
vespasiano,7,7
podium,7,7
compluvium,6,6
tolomeo,6,6
sacrarium,6,6
fortunata,6,6
polux,6,6
saturno,6,6
pilentum,6,6
calías,6,6
coturno,6,6
summa,6,6
oleandro,5,5
copudos,5,5
orchestra,5,5
lictores,5,5
compítales,5,5
auréola,5,5
spoliarium,5,5
iliada,5,5
nonnio,5,5
rómulo,4,4
páteras,4,4
odorífera,4,4
tésera,4,4
oscos,4,4
odeon,4,4
horacio,4,4
caldarium,4,4
baptisterium,4,4
pluton,4,4
cubiculum,4,4
quinqueviro,4,4
pistrinum,4,4
acteon,4,4
popina,4,4
siró,4,4
escipion,4,4
nuceria,4,4
nucerianos,4,4
vedio,4,4
cn,4,4
abrasantes,4,4
valia,4,4
labéon,4,4
comicio,4,4
flamines,4,4
portici,4,4
palafreneros,4,4
sudatorium,4,4
abrasante,4,4
ulises,4,4
hermes,4,4
designator,3,3
meleagro,3,3
frugo,3,3
sarno,3,3
terencio,3,3
labrum,3,3
arbaco,3,3
danae,3,3
cecilio,3,3
strigile,3,3
coemptio,3,3
vulcano,3,3
herviente,3,3
ceyo,3,3
indescribible,3,3
cornelio,3,3
hecatonstylon,3,3
calígula,3,3
magister,3,3
caselio,3,3
pompeyo,3,3
xystus,3,3
sócrates,3,3
plinia,3,3
vico,3,3
carruca,3,3
teseo,3,3
storto,3,3
acerra,3,3
libitinarios,3,3
pátera,3,3
praeficae,3,3
présago,3,3
numa,3,3
liticines,3,3
flamin,3,3
tonstrines,3,3
balbo,3,3
espirante,3,3
odoríferas,3,3
páris,2,2
corimbium,2,2
sistro,2,2
priapo,2,2
acirates,2,2
minotauro,2,2
cornelivs,2,2
vitrubio,2,2
coraron,2,2
peristylum,2,2
cneio,2,2
entuna,2,2
creiste,2,2
propercio,2,2
cneo,2,2
coperos,2,2
nicca,2,2
prixo,2,2
hemicyclum,2,2
solamento,2,2
herculanenses,2,2
simpulum,2,2
herennio,2,2
consuales,2,2
esculapio,2,2
conferreacion,2,2
protejen,2,2
espartaco,2,2
confarreacion,2,2
eurípides,2,2
creisteis,2,2
régia,2,2
xystum,2,2
ánsares,2,2
popularium,2,2
semitúnica,2,2
dresde,2,2
decidiamo,2,2
polifemo,2,2
polion,2,2
domiciano,2,2
sarcinatrices,2,2
dafne,2,2
sanio,2,2
reunen,2,2
agamenón,2,2
pompilio,2,2
floríferos,2,2
florífero,2,2
menomaco,2,2
efeso,2,2
quirinal,2,2
prandium,2,2
meddixtucticus,2,2
florífera,2,2
praetexta,2,2
endimion,2,2
sigillares,2,2
cubiculares,2,2
gustatio,2,2
sicilia,2,2
cultrarius,2,2
quintilio,2,2
posticum,2,2
cuspio,2,2
seros,2,2
yanuario,2,2
plañidores,2,2
gausape,2,2
céres,2,2
crypta,2,2
estrabon,2,2
lépido,2,2
apodyterium,2,2
celsino,2,2
oseos,2,2
tierral,2,2
caya,2,2
apulia,2,2
apeninos,2,2
apparitor,2,2
licinio,2,2
carón,2,2
oppio,2,2
beulé,2,2
oppia,2,2
torrentales,2,2
oplonte,2,2
libitina,2,2
oosa,2,2
tubio,2,2
istacidio,2,2
tubicines,2,2
baltei,2,2
oasa,2,2
tarpeya,2,2
triens,2,2
capitolino,2,2
jano,2,2
tarquino,2,2
jentaculum,2,2
synthesse,2,2
apoioide,2,2
ceres,2,2
oecus,2,2
viridarium,2,2
lorarius,2,2
hécate,2,2
vastago,2,2
officiis,2,2
pallium,2,2
cintilantes,2,2
cintia,2,2
lanista,2,2
sudarium,2,2
nubífero,2,2
vaccula,2,2
teodosio,2,2
inaco,2,2
caenae,2,2
aulo,2,2
cerinto,2,2
livio,2,2
boma,2,2
augustales,2,2
tíbulo,2,2
chancearme,2,2
sulustio,2,2
muirte,1,1
portland,1,1
posilipo,1,1
posticium,1,1
pontificium,1,1
posadoro,1,1
oentro,1,1
obecer,1,1
oerarium,1,1
nomía,1,1
porcivs,1,1
pompéya,1,1
obsequiaros,1,1
odorífica,1,1
obsequiarte,1,1
oenopoles,1,1
ocreae,1,1
popinoe,1,1
pandera,1,1
oasadas,1,1
postumo,1,1
prohibo,1,1
proetexta,1,1
mortados,1,1
proecinctiones,1,1
prodigalidades,1,1
proato,1,1
nubiles,1,1
nucerinis,1,1
numisio,1,1
prision,1,1
mugeres,1,1
nundinarium,1,1
priamo,1,1
nubere,1,1
prez,1,1
nuptiae,1,1
némesis,1,1
pretentaba,1,1
presonta,1,1
presada,1,1
precinction,1,1
oirnos,1,1
prce,1,1
númenes,1,1
poubasti,1,1
oampo,1,1
posílipo,1,1
ohl,1,1
narios,1,1
pompeiiara,1,1
phoebo,1,1
osiris,1,1
peperina,1,1
osculaciones,1,1
nenies,1,1
periitis,1,1
nistacidia,1,1
peronis,1,1
optimo,1,1
ops,1,1
perseo,1,1
pesantez,1,1
pestilencial,1,1
petronia,1,1
opono,1,1
opiata,1,1
penula,1,1
neptunales,1,1
peneo,1,1
oyelo,1,1
palomás,1,1
pareee,1,1
parma,1,1
niceá,1,1
partea,1,1
pañis,1,1
promuscondus,1,1
niobh,1,1
niobe,1,1
nubífera,1,1
ovidio,1,1
pedium,1,1
otado,1,1
peguntas,1,1
opales,1,1
picanotheca,1,1
pompei,1,1
pilonino,1,1
polibio,1,1
olintó,1,1
nocéra,1,1
nigidivs,1,1
naevoleya,1,1
olinlo,1,1
nomenclátores,1,1
pollen,1,1
olauco,1,1
pollinatores,1,1
múrelo,1,1
ménas,1,1
polígona,1,1
pompcya,1,1
médicis,1,1
navios,1,1
onduloso,1,1
plínio,1,1
oollares,1,1
oontestó,1,1
pimío,1,1
pinacotheca,1,1
oon,1,1
piton,1,1
piés,1,1
plinios,1,1
onfale,1,1
nitrebio,1,1
nazare,1,1
nitrebius,1,1
pluguiera,1,1
pluteus,1,1
oobre,1,1
niarque,1,1
abiat,1,1
pronaos,1,1
propylaeum,1,1
tetraite,1,1
tetrástilo,1,1
teurgia,1,1
thalassio,1,1
thalassiol,1,1
theca,1,1
thermes,1,1
thermopoles,1,1
thetis,1,1
tholus,1,1
tiber,1,1
ticiano,1,1
ticinio,1,1
tideo,1,1
tifoe,1,1
togatus,1,1
torid,1,1
tractatores,1,1
trason,1,1
trasparencia,1,1
tricliniares,1,1
triglifos,1,1
trimeta,1,1
tullio,1,1
turquino,1,1
tetraidc,1,1
tetis,1,1
tesseroe,1,1
tabularium,1,1
supensuroe,1,1
suspensura,1,1
syrinx,1,1
sálios,1,1
sálustio,1,1
sálve,1,1
sétimo,1,1
sílicas,1,1
sísife,1,1
sísifo,1,1
sóbrio,1,1
tades,1,1
terás,1,1
tais,1,1
talía,1,1
tambien,1,1
tantalos,1,1
tarimás,1,1
tarpeyo,1,1
tecimientos,1,1
telefo,1,1
termea,1,1
terroroso,1,1
terrífica,1,1
tutoreadas,1,1
tvllivm,1,1
tyche,1,1
yénus,1,1
vindicarte,1,1
virilis,1,1
vivé,1,1
volvereis,1,1
vísta,1,1
xii,1,1
xylon,1,1
xyste,1,1
yanos,1,1
yete,1,1
yol,1,1
zagual,1,1
viminal,1,1
zenon,1,1
zoroastro,1,1
ábacus,1,1
ábra,1,1
álbums,1,1
érais,1,1
éranlo,1,1
ínuerto,1,1
últimás,1,1
λhtω,1,1
σ,1,1
vindicaros,1,1
vificante,1,1
tyronis,1,1
velario,1,1
tébas,1,1
tétis,1,1
tíber,1,1
unctuarium,1,1
ungere,1,1
unxor,1,1
ustorio,1,1
ustrinum,1,1
uxor,1,1
valerio,1,1
vastagos,1,1
velitis,1,1
vieseis,1,1
venale,1,1
vendedera,1,1
vereis,1,1
verona,1,1
vestia,1,1
vestibulum,1,1
vestifices,1,1
vibio,1,1
vichmarios,1,1
vicolo,1,1
victímanos,1,1
sufocantes,1,1
suffibulum,1,1
suetonio,1,1
rvfo,1,1
recompensarte,1,1
recorria,1,1
referian,1,1
reirte,1,1
replicé,1,1
reprobos,1,1
restro,1,1
reunctorii,1,1
reune,1,1
roidos,1,1
ropage,1,1
rétina,1,1
rameses,1,1
sacellum,1,1
safo,1,1
salamina,1,1
sallvst,1,1
salnstio,1,1
salustios,1,1
salustlo,1,1
salustío,1,1
salvos,1,1
samaría,1,1
monopodium,1,1
ramesés,1,1
ramesces,1,1
sandiliano,1,1
pvsillvm,1,1
proscenium,1,1
protejed,1,1
protejerá,1,1
protejido,1,1
protejiendo,1,1
provenia,1,1
psilothrum,1,1
ptco,1,1
pulce,1,1
pulpitum,1,1
puteal,1,1
pérgula,1,1
quizas,1,1
pértico,1,1
píelas,1,1
píete,1,1
pílades,1,1
pórtici,1,1
pülotrum,1,1
quadrans,1,1
quincio,1,1
quintes,1,1
quintianos,1,1
quintiliano,1,1
samos,1,1
sator,1,1
sudatoriun,1,1
sorrento,1,1
sindon,1,1
siparium,1,1
sirenusa,1,1
smirna,1,1
sobrepelliz,1,1
sodium,1,1
sofiado,1,1
solarium,1,1
solidet,1,1
solon,1,1
somma,1,1
sosité,1,1
simpulo,1,1
sphoeristerium,1,1
spurio,1,1
staio,1,1
stayo,1,1
stilus,1,1
stips,1,1
strutor,1,1
studiosus,1,1
subligaeulum,1,1
subucula,1,1
sudatio,1,1
simónides,1,1
silum,1,1
sceleratus,1,1
serapis,1,1
scholoe,1,1
scissor,1,1
semicerrados,1,1
semimitras,1,1
semiplotia,1,1
sempronio,1,1
semíramis,1,1
senectute,1,1
seppia,1,1
septo,1,1
sepunio,1,1
sernos,1,1
silenos,1,1
servio,1,1
sesóstris,1,1
sext,1,1
sextan,1,1
sextilio,1,1
sextilis,1,1
sextilivs,1,1
seyano,1,1
sicinnium,1,1
sidoine,1,1
silenoio,1,1
monopterio,1,1
lararium,1,1
molestándo,1,1
clorídrico,1,1
choragium,1,1
choragus,1,1
cibeleb,1,1
ciceron,1,1
cilindrico,1,1
cinamomo,1,1
cinctiones,1,1
cintilar,1,1
cintilase,1,1
ciparis,1,1
clauco,1,1
clean,1,1
clypeum,1,1
contonto,1,1
clypeus,1,1
colophon,1,1
comessatio,1,1
concamerata,1,1
conciliario,1,1
conclusit,1,1
conejeo,1,1
confarreación,1,1
conrajeron,1,1
conscriptos,1,1
contanto,1,1
contaró,1,1
championnet,1,1
championet,1,1
cerarium,1,1
centellantes,1,1
campanianos,1,1
candidati,1,1
candidatus,1,1
canem,1,1
cantharus,1,1
caprea,1,1
capria,1,1
capsa,1,1
capsarii,1,1
capsarium,1,1
capua,1,1
carballeriza,1,1
carcax,1,1
carcelo,1,1
carmental,1,1
carpentum,1,1
carpentura,1,1
cartago,1,1
casecio,1,1
cassio,1,1
castelamare,1,1
catulo,1,1
cañafístola,1,1
celio,1,1
censorino,1,1
continúenlos,1,1
contrariarte,1,1
calvencio,1,1
deidamia,1,1
cápua,1,1
