,nh0224,sum
moican,50,50
chisquin,25,25
capitanejo,22,22
cremata,21,21
capitanejos,21,21
infrascripto,17,17
pangaré,16,16
holguin,13,13
lafuente,13,13
coliqueo,12,12
pucha,11,11
vincha,11,11
canejo,11,11
parejeros,11,11
cáceres,9,9
balvanera,7,7
excena,7,7
policia,7,7
quirno,6,6
señorans,6,6
rendite,5,5
ibañez,5,5
vergazo,5,5
porron,5,5
pilchas,5,5
ojeda,4,4
pinedo,4,4
gauna,4,4
averia,4,4
eustaquio,4,4
rosende,3,3
atahud,3,3
facon,3,3
arrobada,3,3
benitu,3,3
refocilamiento,3,3
mazorcada,3,3
geton,3,3
quizo,3,3
malimba,3,3
excmo,3,3
gowland,3,3
beberaje,3,3
catinga,3,3
transcripta,3,3
borrachón,3,3
compadrón,3,3
calfucurá,2,2
maneadores,2,2
talaverán,2,2
sobrecincha,2,2
cuitíño,2,2
cuartujo,2,2
cuitino,2,2
guayama,2,2
subscripto,2,2
guando,2,2
cochabamba,2,2
catriel,2,2
rovira,2,2
payadas,2,2
chascomús,2,2
cobardazo,2,2
guazcaso,2,2
saino,2,2
hijares,2,2
yapa,2,2
quilmes,2,2
rasguido,2,2
apió,2,2
querés,2,2
malacara,2,2
malambo,2,2
escrupoloso,2,2
nievas,2,2
vergazos,2,2
justiniano,2,2
aunde,2,2
desemparada,2,2
amigazo,2,2
vaqueano,2,2
elias,2,2
acordiones,2,2
trompudo,2,2
tripailaff,2,2
trezas,2,2
batará,2,2
boedo,2,2
boleadores,2,2
maremagnum,2,2
ponchazos,1,1
punzóes,1,1
polinia,1,1
purque,1,1
pueblero,1,1
punguistas,1,1
pulpera,1,1
possible,1,1
puería,1,1
potrino,1,1
propriedad,1,1
proligidad,1,1
pretesto,1,1
presiso,1,1
podria,1,1
ppdo,1,1
precitaba,1,1
abitaba,1,1
podiendo,1,1
monioro,1,1
nudrida,1,1
notarme,1,1
nosostros,1,1
noberto,1,1
muzio,1,1
munuel,1,1
mozalvete,1,1
moredo,1,1
moin,1,1
ornadas,1,1
mezquinando,1,1
mesmu,1,1
matrero,1,1
matrera,1,1
matame,1,1
matallana,1,1
marquez,1,1
maremagnun,1,1
oiganle,1,1
orquiza,1,1
plores,1,1
payador,1,1
planazo,1,1
pior,1,1
pesotes,1,1
permetía,1,1
pelió,1,1
peliamos,1,1
pedia,1,1
payar,1,1
payada,1,1
padin,1,1
qua,1,1
patriada,1,1
