,nh0042,sum
kasimerich,35,35
guachacay,30,30
chieshcalan,26,26
snap,21,21
sloggett,19,19
ushuaia,19,19
roquerías,18,18
catalena,18,18
o'neild,13,13
roquería,12,12
bridges,10,10
yaghán,10,10
castinheiras,10,10
yaghanes,10,10
intronich,9,9
sirca,9,9
beagle,9,9
onas,8,8
malvinas,8,8
lennox,8,8
alacaluf,8,8
queen,8,8
rinck,8,8
yandagaia,7,7
banner,7,7
brecknock,7,7
hope,7,7
cachiyuyo,6,6
navarino,6,6
brick,5,5
gaviotines,5,5
terranova,5,5
lemaire,5,5
yecamush,5,5
montoya,5,5
winchester,5,5
greenwood,5,5
cocktail,4,4
panquehua,4,4
queco,4,4
alacalufs,4,4
patagonia,4,4
huano,4,4
bifes,4,4
picton,4,4
morton,4,4
chaila,3,3
robertson,3,3
poivre,3,3
cañadón,3,3
cateos,3,3
tehuelches,3,3
petreles,3,3
shaags,3,3
shaag,3,3
piccard,3,3
grietadura,3,3
harberton,3,3
tucutucu,3,3
haberton,3,3
chailas,3,3
graham,3,3
amarillosa,3,3
wigwam,3,3
williams,3,3
baguales,3,3
bolada,3,3
arcoiris,3,3
antonieta,3,3
andrónico,3,3
xiv,3,3
blanquizco,3,3
montreal,3,3
lucayas,3,3
turbales,3,3
glaciéres,2,2
cuyano,2,2
waihou,2,2
mápilush,2,2
dellach,2,2
huaneras,2,2
silex,2,2
shetland,2,2
wigwams,2,2
gravennor,2,2
zonzos,2,2
gable,2,2
gardinner,2,2
schnell,2,2
evont,2,2
mesina,2,2
excursionar,2,2
vincha,2,2
fagus,2,2
guinche,2,2
yáñez,2,2
amarilloso,2,2
froward,2,2
merlucina,2,2
caranchos,2,2
culcóian,2,2
bordejeando,2,2
chingolos,2,2
chiloáia,2,2
villarino,2,2
jackars,2,2
verdegueantes,2,2
kerosene,2,2
tide,2,2
chumaceras,2,2
popper,2,2
ceylán,2,2
cerrilladas,2,2
cerrillada,2,2
larsen,2,2
breñal,2,2
papallona,2,2
menéndez,2,2
souza,2,2
juancho,2,2
cockburn,2,2
block,2,2
spaniard,2,2
o'clear,1,1
popolo,1,1
ostránides,1,1
paiapu,1,1
obsequiarnos,1,1
nassáu,1,1
peladal,1,1
ovoidal,1,1
pomotou,1,1
navario,1,1
polled,1,1
olazaguieta,1,1
ollones,1,1
papu,1,1
núm,1,1
patacho,1,1
plutón,1,1
pieton,1,1
partner,1,1
peros,1,1
parición,1,1
oceanía,1,1
piazza,1,1
paradojal,1,1
piedrabuena,1,1
abundosa,1,1
presso,1,1
sylock,1,1
tehuelche,1,1
tekenicka,1,1
torrentosas,1,1
transvaal,1,1
traígalo,1,1
tucutucus,1,1
tucutuzal,1,1
tumultosa,1,1
ucócu,1,1
ushehinick,1,1
vaghanes,1,1
valentin,1,1
varioladas,1,1
villegiature,1,1
vitriolo,1,1
vizcachas,1,1
voltegeando,1,1
wapasy,1,1
winchesters,1,1
wollaston,1,1
wollastón,1,1
yerguen,1,1
ynlet,1,1
zamaragullón,1,1
zambeze,1,1
zambullón,1,1
zelandia,1,1
tahures,1,1
sui,1,1
prohibe,1,1
suertudo,1,1
pórfiro,1,1
races,1,1
rack,1,1
rehuso,1,1
retz,1,1
riesgoso,1,1
rockhopper,1,1
rolido,1,1
sacudídolos,1,1
salvataje,1,1
salvatajes,1,1
salvos,1,1
santander,1,1
secaje,1,1
sembradíos,1,1
sherfield,1,1
sicilia,1,1
sidney,1,1
simiana,1,1
skafer,1,1
sleeping,1,1
solidum,1,1
solterismo,1,1
sondajes,1,1
stevenson,1,1
stock,1,1
stórtsón,1,1
simonovich,1,1
jaquete,1,1
moyano,1,1
cegatón,1,1
chiquilín,1,1
chieshealan,1,1
chicotear,1,1
chicotazo,1,1
chapona,1,1
chacotón,1,1
cataplún,1,1
monótomo,1,1
carcomeduras,1,1
camama,1,1
cafalate,1,1
cachiyuyos,1,1
cabullería,1,1
bósforo,1,1
chubut,1,1
cibils,1,1
cimbras,1,1
cirrus,1,1
coigüe,1,1
coigües,1,1
concluído,1,1
