,nh0155,sum
marcotta,46,46
ercole,39,39
trattoria,21,21
sestri,19,19
tecke,13,13
foot,10,10
catriel,9,9
morton,7,7
mlle,7,7
alsina,6,6
footman,6,6
breack,5,5
grignolino,4,4
paganini,4,4
birrería,4,4
pegli,3,3
giacomo,3,3
ovidio,3,3
azcuénaga,3,3
harmonías,3,3
preceptismo,3,3
remington,3,3
cornigliano,3,3
prosperidades,3,3
poliglota,3,3
madona,3,3
mazurka,3,3
voltri,3,3
harmonía,3,3
miñana,3,3
mirabeau,3,3
piazza,2,2
southern,2,2
principe,2,2
tasso,2,2
semibarbarie,2,2
prescindencia,2,2
curión,2,2
orbis,2,2
garcilaso,2,2
roustan,2,2
catulo,2,2
coelio,2,2
orqueta,2,2
pialó,2,2
payadores,2,2
cangallo,2,2
junín,2,2
bravio,2,2
trattorias,2,2
bolzanetto,2,2
bordona,2,2
tohalla,2,2
bacillus,2,2
brillat,2,2
adaggio,2,2
pialando,1,1
petizo,1,1
perdriel,1,1
messieurs,1,1
misino,1,1
minervaica,1,1
pionners,1,1
mexía,1,1
piñeyro,1,1
metellus,1,1
miraje,1,1
nientas,1,1
mesdames,1,1
mentone,1,1
planazos,1,1
pentesilea,1,1
policiano,1,1
policianos,1,1
menjurge,1,1
polyxena,1,1
pompeyo,1,1
porúnculo,1,1
menestróm,1,1
precautiva,1,1
pluvias,1,1
payada,1,1
peantes,1,1
murmurante,1,1
numidia,1,1
necochea,1,1
oampo,1,1
natale,1,1
ombús,1,1
onetto,1,1
napoleone,1,1
namuncurá,1,1
oromí,1,1
mére,1,1
murgasea,1,1
molti,1,1
mucchachonas,1,1
paf,1,1
palazzo,1,1
morton's,1,1
palinuro,1,1
parición,1,1
partenza,1,1
mortificantes,1,1
pascuale,1,1
neuquén,1,1
abaritonado,1,1
remora,1,1
pretendia,1,1
tiesta,1,1
ulster,1,1
ugusto,1,1
tósigos,1,1
tuyú,1,1
traviata,1,1
touristas,1,1
tony,1,1
thirty,1,1
propiciarme,1,1
that's,1,1
tenorinos,1,1
tenier,1,1
teecke,1,1
tazamiento,1,1
tacuaras,1,1
tacitis,1,1
universalidades,1,1
urbis,1,1
vaporino,1,1
vaporinos,1,1
íbase,1,1
álzaga,1,1
zorzales,1,1
zorrino,1,1
yerguen,1,1
years,1,1
xiv,1,1
voyage,1,1
voe,1,1
visu,1,1
villegas,1,1
videla,1,1
victis,1,1
verdi,1,1
vecchio,1,1
sustazo,1,1
superílua,1,1
solemnización,1,1
saburra,1,1
rigoroso,1,1
riglos,1,1
right,1,1
rhodas,1,1
revendar,1,1
retrucador,1,1
resquisiciones,1,1
refaccionado,1,1
recoba,1,1
reboque,1,1
rachel,1,1
rabelais,1,1
quod,1,1
quirno,1,1
pulenta,1,1
rodabatierras,1,1
sacao,1,1
sobrevínole,1,1
saihueque,1,1
sicilia,1,1
siamo,1,1
shakesperianas,1,1
shakesperiana,1,1
serravalle,1,1
senescimus,1,1
semisalvaje,1,1
semioficial,1,1
semicivilizado,1,1
savonna,1,1
savarin,1,1
savarain,1,1
sauterne,1,1
sarsfield,1,1
