,nh0055,sum
ruarte,33,33
caballadas,17,17
catamarqueño,15,15
icasate,13,13
godoy,11,11
yufre,10,10
patquia,6,6
zavalía,4,4
derqui,3,3
patay,3,3
vejámenes,3,3
pilchas,3,3
charque,3,3
lazazos,2,2
chiquilines,2,2
estaqueen,2,2
montonereando,2,2
latorre,2,2
laspiur,2,2
iº,2,2
rebenqueadura,2,2
vivaban,2,2
arriador,2,2
quemáme,1,1
tildarnos,1,1
zambas,1,1
jujuy,1,1
jáchal,1,1
videla,1,1
vandalaje,1,1
llanista,1,1
maneador,1,1
maneadores,1,1
puntanos,1,1
matrera,1,1
mediquete,1,1
terquedades,1,1
muchachón,1,1
paisanada,1,1
sucedernos,1,1
sadowski,1,1
quintadas,1,1
importunarnos,1,1
precaucionales,1,1
achiras,1,1
importunarme,1,1
cabros,1,1
chicotazos,1,1
chacareras,1,1
cepeada,1,1
ceibal,1,1
castigazo,1,1
cachafaz,1,1
caberme,1,1
huída,1,1
caballada,1,1
baleado,1,1
apurás,1,1
anisados,1,1
anisado,1,1
angurria,1,1
chupate,1,1
comprovincianos,1,1
corifeos,1,1
cuchillones,1,1
cumbarí,1,1
despenara,1,1
diarista,1,1
diaristas,1,1
encondimos,1,1
estaqueado,1,1
estaqueaduras,1,1
estaqueos,1,1
federalazos,1,1
garantirnos,1,1
guaram,1,1
andás,1,1
hostilizarme,1,1
hacés,1,1
