,nh0149,sum
vechichilza,53,53
tanguazan,44,44
narvaez,36,36
mechoacan,29,29
tecuichpotzin,26,26
malintzin,23,23
navios,18,18
tanguasan,16,16
medellin,15,15
córte,14,14
tecuichpo,14,14
xolotla,13,13
coyuacan,12,12
pánuco,12,12
rodriguez,10,10
veedor,10,10
vallejo,9,9
ñuño,9,9
suazo,8,8
xalisco,7,7
peralmides,7,7
bimbicha,7,7
michoacan,7,7
cibdad,6,6
axusco,6,6
tzinzonza,6,6
temextitan,5,5
quando,5,5
atarazanas,5,5
fonseca,5,5
ibueras,5,5
tlaxcallan,5,5
qual,4,4
dícese,4,4
temixtan,4,4
principe,4,4
temachti,4,4
motecuhzoma,4,4
cavallo,4,4
moctezumas,4,4
comarcanos,4,4
tápia,4,4
questo,4,4
briones,4,4
panuco,4,4
tenépal,4,4
solis,3,3
valdenebro,3,3
fazía,3,3
figúraseme,3,3
heran,3,3
arrobado,3,3
villafuerte,3,3
xuarez,3,3
misino,3,3
netzahualpilli,3,3
zempoala,3,3
comarcanas,3,3
copudos,3,3
orozco,3,3
yucateca,3,3
chillantes,3,3
yaotecatl,3,3
suarez,3,3
parescer,3,3
ansy,3,3
llámase,3,3
pesia,3,3
xalixco,3,3
popocatepetl,3,3
sétima,2,2
cuyoacan,2,2
terzera,2,2
tezcatlipoca,2,2
tarascos,2,2
doze,2,2
copal,2,2
thoan,2,2
temixtitan,2,2
teotl,2,2
quecholii,2,2
servios,2,2
salamería,2,2
mextitan,2,2
mexia,2,2
mesma,2,2
mechoacanos,2,2
mazagua,2,2
ostoticpac,2,2
maracayda,2,2
ouecholli,2,2
mallintza,2,2
malitzin,2,2
palafreneros,2,2
paralmides,2,2
lebantó,2,2
justadores,2,2
portocarrero,2,2
indía,2,2
pánfilode,2,2
hijares,2,2
quarta,2,2
conosció,2,2
habeisme,2,2
gutierre,2,2
guayaccic,2,2
questaba,2,2
rangel,2,2
remarcable,2,2
expedicionando,2,2
tisona,2,2
díle,2,2
carbunclos,2,2
cocolixtica,2,2
badajoz,2,2
axayacat,2,2
voyme,2,2
callego,2,2
xoloda,2,2
apiñonado,2,2
ugieres,2,2
anahuac,2,2
chichimecas,2,2
chinampas,2,2
alcaidía,2,2
trasparencia,2,2
tonatiuh,2,2
zenzontle,2,2
verificativo,2,2
tlaloc,2,2
podreisme,1,1
pretestos,1,1
pretestando,1,1
prestir,1,1
prescott,1,1
poseia,1,1
poruña,1,1
xacalatla,1,1
poriente,1,1
poridades,1,1
xagua,1,1
poneisme,1,1
pluguiese,1,1
zéfiros,1,1
pipino,1,1
pesquizas,1,1
xilotle,1,1
pesquiza,1,1
pesiami,1,1
xinech,1,1
motolinia,1,1
perteneceros,1,1
persuación,1,1
muchísimás,1,1
perode,1,1
primían,1,1
zic,1,1
principé,1,1
protejerá,1,1
queechelec,1,1
morfeo,1,1
quautemallan,1,1
veverencia,1,1
quanto,1,1
veynte,1,1
ñores,1,1
victores,1,1
villarica,1,1
quahutemelan,1,1
quahutemalan,1,1
vitoria,1,1
vogando,1,1
puñada,1,1
volor,1,1
psé,1,1
provocaisme,1,1
protéjenos,1,1
protéjeme,1,1
volvereisnos,1,1
protejidos,1,1
protejido,1,1
protejerás,1,1
ínula,1,1
pequeneces,1,1
pensasamiento,1,1
yoatecatl,1,1
zacs,1,1
ornado,1,1
opónese,1,1
ois,1,1
oidos,1,1
mélgarejo,1,1
ántes,1,1
álguien,1,1
occenca,1,1
méxica,1,1
obligéis,1,1
zalazar,1,1
zúñiga,1,1
nozo,1,1
noster,1,1
zempazuchitl,1,1
nohuaque,1,1
zempoalas,1,1
nihuey,1,1
zempoallam,1,1
nesitaba,1,1
nequi,1,1
nenantemi,1,1
osais,1,1
otomíes,1,1
pelechado,1,1
yndia,1,1
pedruzco,1,1
xpoval,1,1
pebetes,1,1
paynalton,1,1
murmurmaba,1,1
pater,1,1
vendabal,1,1
participaros,1,1
myembros,1,1
paranada,1,1
xuchiles,1,1
yactecatl,1,1
panfilo,1,1
ydolatrias,1,1
palafrenero,1,1
pabia,1,1
yehuatl,1,1
oyeme,1,1
yepalli,1,1
yepallis,1,1
oydores,1,1
oyametls,1,1
yepilli,1,1
tlalilic,1,1
veian,1,1
quella,1,1
tamazunchal,1,1
traya,1,1
temara,1,1
trenidad,1,1
tehuatl,1,1
tecuichpozin,1,1
trosados,1,1
trujesen,1,1
tazotuco,1,1
