,nh0053,sum
sardetti,28,28
alsina,19,19
coliqueo,18,18
gondra,18,18
berton,17,17
picaso,15,15
olazo,10,10
eulogio,10,10
canejo,9,9
bosch,8,8
resero,7,7
garmendia,6,6
ponchazo,5,5
policianos,5,5
larsen,5,5
amigazo,5,5
malambo,4,4
maneador,4,4
cicutal,3,3
cepiada,3,3
capitanejo,3,3
comicio,3,3
coperío,3,3
matungo,3,3
borrachón,3,3
ñudo,3,3
orejanos,2,2
tenés,2,2
remington,2,2
villamayor,2,2
carlón,2,2
arriador,2,2
saino,2,2
capitanejos,2,2
avellanedista,2,2
rebenqueadura,2,2
desgarrante,2,2
kepi,2,2
talerazo,2,2
agüerías,2,2
bolada,2,2
payador,1,1
podés,1,1
parolas,1,1
patriada,1,1
vistuario,1,1
peros,1,1
vizcachas,1,1
payadas,1,1
vitaba,1,1
volviólas,1,1
patriadas,1,1
pariental,1,1
sullar,1,1
paragón,1,1
paisanada,1,1
manejoso,1,1
matreros,1,1
ñandubay,1,1
megano,1,1
melitón,1,1
meléndez,1,1
mentarme,1,1
mientra,1,1
misino,1,1
modelación,1,1
muribundo,1,1
zurdazos,1,1
polka,1,1
oíganle,1,1
oíganlo,1,1
vistear,1,1
pueblero,1,1
ponce,1,1
semisalvaje,1,1
titeo,1,1
rumbiar,1,1
safada,1,1
salamancas,1,1
tarrugo,1,1
sargentino,1,1
sepulturera,1,1
visteada,1,1
simoniana,1,1
tajeada,1,1
solitud,1,1
sopechaba,1,1
sucedído,1,1
sui,1,1
riposo,1,1
retobao,1,1
retemplados,1,1
tolerazos,1,1
vampa,1,1
remingtons,1,1
vezgar,1,1
refusilos,1,1
vigilanzas,1,1
refocilamiento,1,1
reclaración,1,1
rasquear,1,1
querosene,1,1
sépase,1,1
prolijio,1,1
profumada,1,1
precipitosa,1,1
remontoir,1,1
acarnerada,1,1
madrugarme,1,1
beberaje,1,1
bichoco,1,1
boladas,1,1
borges,1,1
botazo,1,1
brasileros,1,1
caiba,1,1
calfucurá,1,1
cambada,1,1
canchada,1,1
carancho,1,1
caranchos,1,1
cariciaba,1,1
chambonadas,1,1
chassaing,1,1
chiquilín,1,1
chivileoy,1,1
chuspa,1,1
beveraje,1,1
bayto,1,1
macilente,1,1
balandronada,1,1
acordionista,1,1
alcaucil,1,1
aleve,1,1
altivó,1,1
andrado,1,1
antepático,1,1
apié,1,1
arrancandolo,1,1
arrobador,1,1
arrobadora,1,1
asigún,1,1
aterrante,1,1
atonismo,1,1
atrevesar,1,1
avellanedistas,1,1
ayuntado,1,1
azoncé,1,1
chúcaro,1,1
clubs,1,1
cobos,1,1
crescendo,1,1
gijo,1,1
goyo,1,1
guaperías,1,1
géneris,1,1
haiga,1,1
hallolo,1,1
hamacan,1,1
hijares,1,1
hueyas,1,1
acerto,1,1
inconciencia,1,1
invitable,1,1
jeder,1,1
junin,1,1
lealdad,1,1
lefaucheux,1,1
luigi,1,1
geteaba,1,1
gasparone,1,1
estertos,1,1
dijuntear,1,1
cruzándoseme,1,1
cuerear,1,1
cuociente,1,1
decile,1,1
desbataraban,1,1
descomedimiento,1,1
despaletado,1,1
dijunteau,1,1
entrazado,1,1
dijuntos,1,1
dispidió,1,1
dormió,1,1
empilchado,1,1
encenegado,1,1
enroquecidos,1,1
ensillarme,1,1
incaban,1,1
