,nh0023,sum
pedreños,12,12
gonzagas,11,11
cuidao,7,7
jacales,6,6
bolista,4,4
arenzana,4,4
villarena,4,4
eufrasia,3,3
espirante,2,2
pedreña,2,2
pedreño,2,2
pepo,2,2
diretes,2,2
regaños,2,2
cintarazos,2,2
abasolo,2,2
artagnan,2,2
amaríos,2,2
unode,1,1
zarapejo,1,1
piensedon,1,1
pesosque,1,1
perdónenseme,1,1
pensamientode,1,1
zacatales,1,1
zacatecales,1,1
zagaleja,1,1
pasabade,1,1
palabrala,1,1
ostensiblesmuestras,1,1
ortigasi,1,1
zapotes,1,1
ocupeme,1,1
tratadosde,1,1
nuevede,1,1
milady,1,1
menguaday,1,1
martínsin,1,1
manosde,1,1
manifestandoque,1,1
mambrino,1,1
lágrimasen,1,1
lospone,1,1
lemande,1,1
lectorlo,1,1
lasprimeras,1,1
éntrate,1,1
yotra,1,1
polendas,1,1
politicadas,1,1
sermonearme,1,1
traspatio,1,1
tranquilicela,1,1
veniste,1,1
tomole,1,1
tomola,1,1
tendila,1,1
suscrición,1,1
susafanes,1,1
supúsola,1,1
supropia,1,1
stuardo,1,1
soldao,1,1
vieronesgrimiendo,1,1
semirrubios,1,1
púsela,1,1
sedisminuía,1,1
rioseco,1,1
retireme,1,1
resma,1,1
voquibles,1,1
refiérole,1,1
recanasto,1,1
lanzarnosa,1,1
realidady,1,1
ranchode,1,1
rancherías,1,1
quiroz,1,1
quenos,1,1
lapuerta,1,1
ilustregeneral,1,1
lamentandola,1,1
cintarazo,1,1
cacareos,1,1
camilio,1,1
castelar,1,1
cencerrada,1,1
cerroverde,1,1
chismografía,1,1
circuía,1,1
cuentasdel,1,1
ciénega,1,1
compadrevio,1,1
congojoso,1,1
conterráneos,1,1
contribucionesmaldecidas,1,1
cualquierhora,1,1
breñales,1,1
borceguíes,1,1
bocamás,1,1
blücher,1,1
belenista,1,1
batilos,1,1
aviesas,1,1
atrevíaa,1,1
atrevime,1,1
athos,1,1
asistirme,1,1
arrellanado,1,1
apostarsea,1,1
apagoso,1,1
andao,1,1
ambascasas,1,1
ahorava,1,1
cucasque,1,1
deesos,1,1
lainterrumpida,1,1
gritarme,1,1
escrofuloso,1,1
fierabrás,1,1
filenos,1,1
galateas,1,1
ganao,1,1
gavilánsin,1,1
habríacausado,1,1
deincorporarme,1,1
habíadado,1,1
halagarme,1,1
hétenos,1,1
adolorida,1,1
instrucctor,1,1
instrumentocon,1,1
esclavizarme,1,1
enviole,1,1
enderezador,1,1
encontrole,1,1
emborronarel,1,1
elpescuezo,1,1
elatrio,1,1
echeme,1,1
doshermanos,1,1
dondese,1,1
dispersastropas,1,1
dicernimiento,1,1
desfacedor,1,1
descarguele,1,1
derramaríadesolada,1,1
demontre,1,1
delicadísimasituación,1,1
éntrese,1,1
