,nh0037,sum
imaz,48,48
morgado,45,45
estay,34,34
quílez,30,30
amenino,24,24
chaves,23,23
necochea,21,21
sinforosa,18,18
talcahuano,17,17
maroto,17,17
zenteno,12,12
solarena,12,12
talaveras,11,11
maipu,9,9
bernedo,9,9
barañao,9,9
zamudio,7,7
ravelo,7,7
melián,7,7
azarolas,6,6
dupuy,6,6
emeterio,6,6
vaqueano,6,6
condarco,5,5
olazarriera,5,5
rancagua,5,5
aconcagua,5,5
coimas,4,4
ordóñez,4,4
chilé,4,4
casimira,4,4
guazos,4,4
putaendo,4,4
vendeja,4,4
rosellón,3,3
luján,3,3
achupallas,3,3
acasos,3,3
atero,3,3
morla,3,3
mapocho,3,3
tumás,3,3
urréjola,3,3
zapiola,3,3
sambrunos,3,3
chillán,3,3
disfavor,2,2
mizericordia,2,2
pompeius,2,2
guazo,2,2
aldua,2,2
zeñor,2,2
anadero,2,2
o'higgíns,2,2
paroisien,2,2
gratias,2,2
ayacucho,2,2
antúnez,2,2
neira,2,2
bajíos,2,2
villamar,2,2
ohiginistas,2,2
vaqueana,2,2
marquelli,2,2
breñas,2,2
mardoña,2,2
calatrava,2,2
carlón,2,2
artigas,2,2
trebejos,2,2
magnus,2,2
presidiaria,1,1
rajaduradas,1,1
obando,1,1
quechereguas,1,1
pasiphae,1,1
punzoes,1,1
penitenta,1,1
puntano,1,1
pense,1,1
puff,1,1
nuecochea,1,1
pueblada,1,1
omni,1,1
pilchar,1,1
nefand,1,1
nobis,1,1
pesquisantes,1,1
peumos,1,1
peñaldua,1,1
precaucionales,1,1
oígame,1,1
ollería,1,1
practibles,1,1
murat,1,1
pompadour,1,1
munirá,1,1
podrirán,1,1
piqueles,1,1
mortificantes,1,1
abascal,1,1
reconciliádola,1,1
vaqueanos,1,1
trasmontado,1,1
traspazado,1,1
traviesaba,1,1
trirremes,1,1
tuece,1,1
tumas,1,1
tupungato,1,1
tuteée,1,1
uspallacta,1,1
uspallata,1,1
valdivia,1,1
vendibili,1,1
tocole,1,1
veneris,1,1
viscachas,1,1
voleadoras,1,1
xiii,1,1
xiv,1,1
xli,1,1
yapas,1,1
zamboada,1,1
zangre,1,1
zapalladas,1,1
zed,1,1
torrentosa,1,1
titulajos,1,1
reimbuido,1,1
socicianos,1,1
repantigado,1,1
reparolo,1,1
resagos,1,1
retemplando,1,1
rubens,1,1
saldua,1,1
saltante,1,1
salvarríos,1,1
santízima,1,1
selio,1,1
sirvase,1,1
solarería,1,1
tiomás,1,1
sozzini,1,1
sucedernos,1,1
sudamérica,1,1
suppostaque,1,1
talavera,1,1
talca,1,1
tauri,1,1
tenés,1,1
tiburcia,1,1
tioma,1,1
tiomas,1,1
soit,1,1
maipú,1,1
monumenta,1,1
cancharayada,1,1
carrereño,1,1
carrerinos,1,1
caspe,1,1
cerrillada,1,1
charreteras,1,1
chicotazos,1,1
chiloé,1,1
chimba,1,1
cintarazo,1,1
circuía,1,1
cleopatra,1,1
cochabamba,1,1
comendaciones,1,1
comendaduría,1,1
comático,1,1
consolatrix,1,1
coordenar,1,1
crudelis,1,1
crámer,1,1
curapaligüe,1,1
curicó,1,1
cuyanos,1,1
cábula,1,1
cúidalo,1,1
decinos,1,1
capitoso,1,1
calicot,1,1
mixturaque,1,1
caldua,1,1
acollarada,1,1
acriminarme,1,1
aflictorum,1,1
alargole,1,1
albarracín,1,1
alcaidía,1,1
amenguase,1,1
antrum,1,1
antuco,1,1
arrebatac,1,1
arrebózate,1,1
artiguismo,1,1
asilarme,1,1
astorga,1,1
aterrante,1,1
augustinus,1,1
azcanio,1,1
azúcarados,1,1
basaldua,1,1
batón,1,1
bendecirme,1,1
biformis,1,1
borgoño,1,1
busilis,1,1
caballada,1,1
despenará,1,1
detuvistes,1,1
digame,1,1
domus,1,1
honny,1,1
immane,1,1
incorporársenos,1,1
inextricabilis,1,1
inmaculata,1,1
inspeccionolo,1,1
jansenio,1,1
jerusalén,1,1
junín,1,1
lagrimas,1,1
locatividad,1,1
lorca,1,1
magallar,1,1
maipo,1,1
malaguesa,1,1
mandastes,1,1
marquiegui,1,1
martyrum,1,1
matrereando,1,1
maypu,1,1
menealla,1,1
miflones,1,1
minotaurus,1,1
mirabeau,1,1
mirli,1,1
homme,1,1
hincate,1,1
güemes,1,1
eternum,1,1
dugommier,1,1
echevarría,1,1
eleorraga,1,1
elorreaga,1,1
elqui,1,1
elui,1,1
eneida,1,1
escoltarme,1,1
esparramadas,1,1
esparramados,1,1
españas,1,1
exprofeso,1,1
guayaquil,1,1
foulard,1,1
frates,1,1
friales,1,1
fuistes,1,1
furto,1,1
fuí,1,1
garos,1,1
genus,1,1
goyo,1,1
gramillales,1,1
guardía,1,1
zomos,1,1
