,nh0084,sum
aixa,47,47
íñigo,33,33
guiomar,32,32
bracamonte,27,27
blázquez,26,26
lectoral,24,24
preguntole,9,9
orozco,8,8
valderrábano,8,8
vuesamerced,8,8
adaja,8,8
zocodover,8,8
mesma,7,7
pidiole,6,6
amblés,6,6
gulinar,6,6
joyel,6,6
lope,6,6
zimbrón,5,5
aguilas,5,5
tormes,5,5
íbase,5,5
brianda,5,5
fuele,4,4
ardimiento,4,4
turquesca,4,4
azafate,4,4
soberbioso,4,4
oyole,4,4
gregüescos,4,4
cebreros,4,4
seor,4,4
rengifo,4,4
quiteria,4,4
villatoro,4,4
cuartago,4,4
jerusalén,4,4
ximeno,4,4
hechizamiento,3,3
valsaín,3,3
aleve,3,3
sépase,3,3
hacella,3,3
habemos,3,3
mesmos,3,3
consejas,3,3
refiriole,3,3
fuensalida,3,3
navamorcuende,3,3
farnesio,3,3
obmutesce,3,3
atambor,3,3
tomole,3,3
djahvar,3,3
vase,3,3
aojamiento,3,3
alcorán,3,3
alpujarra,3,3
agüelos,3,3
kohl,3,3
infelice,3,3
infolio,3,3
lepanto,3,3
bárboles,3,3
holgárame,3,3
soterraña,3,3
capisayo,2,2
della,2,2
cuitado,2,2
quitalles,2,2
dejole,2,2
dejola,2,2
purroy,2,2
carbunclo,2,2
destos,2,2
radioso,2,2
deliquio,2,2
cimborio,2,2
ximena,2,2
diola,2,2
colorir,2,2
chocarreros,2,2
chocarreras,2,2
saludalle,2,2
sabidor,2,2
seguilles,2,2
conosceros,2,2
saturno,2,2
chaves,2,2
agüelo,2,2
roldán,2,2
contemplole,2,2
coroza,2,2
reptador,2,2
crencha,2,2
ofreciole,2,2
diole,2,2
ebni,2,2
lutero,2,2
íbale,2,2
llevole,2,2
llevola,2,2
llamole,2,2
livio,2,2
hidalguejo,2,2
levantole,2,2
hortuño,2,2
huancavelica,2,2
abundoso,2,2
lanuza,2,2
infanzón,2,2
jusepe,2,2
jehová,2,2
maldecirte,2,2
zurraquín,2,2
gorgorán,2,2
fustazo,2,2
efraim,2,2
paternoster,2,2
palafrén,2,2
escarpamiento,2,2
esplandián,2,2
canonjil,2,2
muslim,2,2
gorgoranes,2,2
muriente,2,2
galiana,2,2
mostrole,2,2
ginoveses,2,2
golfín,2,2
mirallas,2,2
caparacho,2,2
abentofail,2,2
ventores,2,2
vuesas,2,2
atrencillado,2,2
asiola,2,2
avendaño,2,2
asimesmo,2,2
bigornias,2,2
taberniles,2,2
asaltole,2,2
buriel,2,2
tomolo,2,2
berbería,2,2
tocole,2,2
turégano,2,2
aldonza,2,2
arabia,2,2
sufrencia,2,2
tuzado,2,2
asturias,2,2
ataujía,2,2
vile,2,2
ataujías,2,2
bódigos,2,2
orense,1,1
misereberis,1,1
ornaban,1,1
trájola,1,1
ornada,1,1
trájole,1,1
mozamboroz,1,1
mostrádole,1,1
mosen,1,1
mondéjar,1,1
ornados,1,1
ornado,1,1
ornaba,1,1
mirole,1,1
zahurda,1,1
mirallo,1,1
volge,1,1
miralle,1,1
tutto,1,1
transmitilles,1,1
osseas,1,1
mihrabs,1,1
murmurole,1,1
tremecén,1,1
troca,1,1
negrusco,1,1
oprimiole,1,1
onix,1,1
omnem,1,1
olvidallo,1,1
traspontines,1,1
oficiis,1,1
