,nh0206,sum
sure,39,39
carhué,29,29
mabille,26,26
graziela,25,25
jouvert,25,25
clarette,22,22
boumont,16,16
mathurins,10,10
neuve,10,10
albret,8,8
bonaparte,6,6
cluny,5,5
cloud,5,5
boulevards,3,3
fénelon,3,3
coupé,3,3
meris,3,3
secrétaire,3,3
mefistófeles,3,3
latourét,3,3
foulard,2,2
méchant,2,2
alger,2,2
louvre,2,2
tramway,2,2
larchiduc,2,2
ossian,2,2
moulin,1,1
mlle,1,1
mirliton,1,1
mouche,1,1
nocido,1,1
mirajes,1,1
ocultársete,1,1
moire,1,1
actora,1,1
orleans,1,1
savoir,1,1
vivre,1,1
vieseis,1,1
versalles,1,1
ulster,1,1
trouvés,1,1
trianon,1,1
sulpicio,1,1
subime,1,1
sangrentadas,1,1
oyeme,1,1
ruña,1,1
rouge,1,1
retemplo,1,1
restaurants,1,1
miolan,1,1
radiosa,1,1
policiano,1,1
peguntó,1,1
reps,1,1
lamballe,1,1
mignonne,1,1
mairie,1,1
carvalho,1,1
carrousel,1,1
caloroso,1,1
brahma,1,1
bolada,1,1
blanc,1,1
bichat,1,1
belvedere,1,1
bateau,1,1
asistirte,1,1
arquímedes,1,1
arabia,1,1
antonieta,1,1
angelus,1,1
americain,1,1
chiny,1,1
chivilcoy,1,1
cocotte,1,1
gólgota,1,1
leotard,1,1
adscripto,1,1
judea,1,1
helo,1,1
haussmann,1,1
hamlet,1,1
grisette,1,1
conminuta,1,1
goethe,1,1
eureka,1,1
estertóreo,1,1
enfants,1,1
earchiduc,1,1
contendor,1,1
xiv,1,1
